date,term,rate,direction,pnl,close_date
2013-05-02,2Y1Y,0.20688468531718743,1,134019.6710313523,2013-06-03
2013-05-02,1Y2Y,0.1084901273692497,1,109300.8351644315,2013-06-03
2013-05-02,1Y1Y,0.012851250219022533,1,83360.29337001989,2013-06-03
2013-06-03,4Y1Y,1.3369725551410054,-1,-181605.82425044558,2013-07-01
2013-06-03,4Y2Y,1.5258593418481285,-1,-170128.52744179041,2013-07-01
2013-06-03,3Y2Y,1.1009257156845331,-1,-174408.56676884554,2013-07-01
2013-06-03,1Y2Y,0.34435674271568445,1,77734.25255513219,2013-07-01
2013-06-03,1Y1Y,0.19518897026253018,1,57436.0319262541,2013-07-01
2013-06-03,9Y1Y,2.802600761312254,1,77841.94270905109,2013-07-01
2013-07-01,3Y1Y,1.2511790562077514,-1,32366.349834725195,2013-08-01
2013-07-01,3Y2Y,1.4934009477304937,-1,29113.45586769809,2013-08-01
2013-07-01,4Y1Y,1.74283947268695,-1,27338.53985295809,2013-08-01
2013-07-01,7Y3Y,2.796534523772433,1,-5554.813924638192,2013-08-01
2013-07-01,8Y2Y,2.8968649079431916,1,3712.3504632134986,2013-08-01
2013-07-01,9Y1Y,2.9705781980420727,1,16185.256082910993,2013-08-01
2013-08-01,3Y1Y,1.2346526627575185,-1,-118189.17670478168,2013-09-02
2013-08-01,3Y2Y,1.480349477480321,-1,-115085.88507379481,2013-09-02
2013-08-01,4Y1Y,1.7303589164849604,-1,-113283.7190626338,2013-09-02
2013-08-01,8Y2Y,2.9232107738502964,1,77949.4091758648,2013-09-02
2013-08-01,1Y1Y,0.2757161631582578,1,52366.2598761761,2013-09-02
2013-08-01,9Y1Y,3.0190795059705606,1,86384.9261203422,2013-09-02
2013-09-02,3Y1Y,1.520421459337036,-1,146855.4721087728,2013-10-01
2013-09-02,3Y2Y,1.7548878004020134,-1,137442.88701040763,2013-10-01
2013-09-02,2Y2Y,1.2172554411850423,-1,135795.78189825287,2013-10-01
2013-09-02,7Y2Y,2.9013791532005397,1,-40229.64120524297,2013-10-01
2013-09-02,8Y2Y,3.0949532123847727,1,-33613.68794377229,2013-10-01
2013-09-02,8Y1Y,2.9824459241968895,1,-22221.722019377,2013-10-01
2013-10-01,3Y1Y,1.277011263126777,-1,127608.82379707006,2013-11-01
2013-10-01,3Y2Y,1.5268899686261888,-1,127937.20524933349,2013-11-01
2013-10-01,4Y1Y,1.780266193831634,-1,128087.04601473108,2013-11-01
2013-10-01,1Y1Y,0.2722830110569648,1,-45906.27836305589,2013-11-01
2013-10-01,8Y2Y,3.0450988576412565,1,-27608.954780550477,2013-11-01
2013-10-01,9Y1Y,3.1367782340067083,1,-27679.411628235728,2013-11-01
2013-11-01,3Y1Y,1.0645840007729637,-1,14129.687523366742,2013-12-02
2013-11-01,3Y2Y,1.3129917572101077,-1,4336.1918529651875,2013-12-02
2013-11-01,4Y1Y,1.5653452625641804,-1,-6827.4508370059775,2013-12-02
2013-11-01,8Y2Y,3.0073999816600265,1,27160.89723856796,2013-12-02
2013-11-01,9Y1Y,3.0957296308908093,1,31607.389605503355,2013-12-02
2013-11-01,1Y1Y,0.19266142925119292,1,-51737.89769112534,2013-12-02
2013-12-02,3Y1Y,1.0886718748204296,-1,-89437.335095771,2014-01-02
2013-12-02,3Y2Y,1.353350880982399,-1,-89902.8151550393,2014-01-02
2013-12-02,4Y1Y,1.6259211906887674,-1,-88853.17903643507,2014-01-02
2013-12-02,8Y2Y,3.0791537592749636,1,51739.10591090602,2014-01-02
2013-12-02,9Y1Y,3.1749037793151684,1,56263.399425158015,2014-01-02
2013-12-02,1Y1Y,0.09903758897578654,1,49514.713550811786,2014-01-02
2014-01-02,3Y1Y,1.318581701392496,-1,209712.04259160708,2014-02-03
2014-01-02,3Y2Y,1.5812110099224892,-1,223095.46698682383,2014-02-03
2014-01-02,4Y1Y,1.8487659761468567,-1,236250.58723494242,2014-02-03
2014-01-02,1Y1Y,0.21675351209784377,1,-74218.35164686257,2014-02-03
2014-01-02,8Y2Y,3.2010943106317167,1,-179227.33258678348,2014-02-03
2014-01-02,9Y1Y,3.304853945415582,1,-188322.49697825997,2014-02-03
2014-02-03,3Y1Y,0.9386305712123622,-1,67094.04579419964,2014-03-03
2014-02-03,3Y2Y,1.173003836092244,-1,73631.4009761675,2014-03-03
2014-02-03,4Y1Y,1.4139232009188993,-1,81053.2993779518,2014-03-03
2014-02-03,1Y2Y,0.24861771788795184,1,-7092.770758923339,2014-03-03
2014-02-03,9Y1Y,2.940573818625298,1,-55092.22142422554,2014-03-03
2014-02-03,1Y1Y,0.07501928304765589,1,6851.468251556705,2014-03-03
2014-03-03,4Y1Y,1.2911752151926768,-1,27102.77772132175,2014-04-01
2014-03-03,4Y2Y,1.5075952205932728,-1,33120.26632019338,2014-04-01
2014-03-03,5Y1Y,1.7263286353995566,-1,39974.635846348196,2014-04-01
2014-03-03,9Y1Y,2.8477215765103576,1,-29178.912071507802,2014-04-01
2014-03-03,1Y2Y,0.25063100901722846,1,20443.137538635026,2014-04-01
2014-03-03,1Y1Y,0.09893293687962273,1,26598.45263509579,2014-04-01
2014-04-01,4Y1Y,1.2730269219665424,-1,68541.81648376324,2014-05-02
2014-04-01,3Y2Y,1.065233970190454,-1,65000.3779799071,2014-05-02
2014-04-01,4Y2Y,1.4760833347836442,-1,70918.00649222845,2014-05-02
2014-04-01,9Y1Y,2.806403797437919,1,-83569.96054982058,2014-05-02
2014-04-01,1Y2Y,0.30648968841358526,1,-47941.31351382176,2014-05-02
2014-04-01,1Y1Y,0.16195353529724346,1,-43323.0128745288,2014-05-02
2014-05-02,3Y1Y,0.7711945184357236,-1,107203.64114155507,2014-06-02
2014-05-02,3Y2Y,0.9693534819697999,-1,105852.56882802484,2014-06-02
2014-05-02,4Y1Y,1.1698650193156934,-1,103811.07489625501,2014-06-02
2014-05-02,9Y1Y,2.6558424647260876,1,-60772.73368165437,2014-06-02
2014-05-02,1Y2Y,0.2255412557733697,1,-61342.69831768627,2014-06-02
2014-05-02,1Y1Y,0.08269677881457618,1,-43973.88028108434,2014-06-02
2014-06-02,5Y1Y,1.4124067475894182,-1,90373.4593268839,2014-07-01
2014-06-02,4Y2Y,1.2041014047127678,-1,90685.53520542766,2014-07-01
2014-06-02,4Y1Y,0.9971290159164815,-1,91218.25101856118,2014-07-01
2014-06-02,9Y1Y,2.549738928690677,1,-66401.15373841816,2014-07-01
2014-06-02,1Y2Y,0.1139918752993295,1,-29017.10265778042,2014-07-01
2014-06-02,1Y1Y,0.0009701328937779048,1,-14875.301665232673,2014-07-01
2014-07-01,4Y1Y,0.8507427208698752,-1,78365.50534149622,2014-08-01
2014-07-01,4Y2Y,1.0584128048157813,-1,87695.74985844934,2014-08-01
2014-07-01,5Y1Y,1.2670878517567927,-1,97270.20909937246,2014-08-01
2014-07-01,2Y1Y,0.1536677000551558,1,-10040.623011249181,2014-08-01
2014-07-01,1Y2Y,0.0653675515428426,1,-2326.1250387082155,2014-08-01
2014-07-01,1Y1Y,-0.02303542068423702,1,5244.605817917567,2014-08-01
2014-08-01,6Y1Y,1.4772521297119265,-1,220465.38272969672,2014-09-01
2014-08-01,5Y1Y,1.1048940777122604,-1,190419.36476343442,2014-09-01
2014-08-01,5Y2Y,1.2882263368892648,-1,204321.34452656322,2014-09-01
2014-08-01,2Y1Y,0.14430285143587626,1,-79966.05267442323,2014-09-01
2014-08-01,1Y2Y,0.06913977667447141,1,-65080.72275958628,2014-09-01
2014-08-01,1Y1Y,-0.007087164701616073,1,-49604.99544951607,2014-09-01
2014-09-01,5Y1Y,0.7501551533564788,-1,6078.6440046286525,2014-10-01
2014-09-01,5Y2Y,0.905486816695474,-1,-11100.288736061559,2014-10-01
2014-09-01,7Y1Y,1.3758268160719058,-1,-39695.669160558115,2014-10-01
2014-09-01,2Y1Y,-0.008950200252078806,1,-27822.08190636953,2014-10-01
2014-09-01,1Y2Y,-0.05554266080492235,1,-26383.22738735625,2014-10-01
2014-09-01,1Y1Y,-0.1020112882546872,1,-24773.349310745805,2014-10-01
2014-10-01,6Y1Y,1.1526689439575772,-1,57121.00237947625,2014-11-03
2014-10-01,5Y2Y,0.9597193220366971,-1,45199.56775962747,2014-11-03
2014-10-01,5Y1Y,0.7695369833128661,-1,34005.808488173476,2014-11-03
2014-10-01,2Y1Y,-0.05718526957448307,1,14278.094099084376,2014-11-03
2014-10-01,1Y2Y,-0.10356574968386799,1,11784.34017689782,2014-11-03
2014-10-01,1Y1Y,-0.14899033776278614,1,8875.414642235235,2014-11-03
2014-11-03,7Y1Y,1.4382156033527855,-1,155491.23568258883,2014-12-01
2014-11-03,5Y1Y,0.7308294856507231,-1,97381.81954446896,2014-12-01
2014-11-03,6Y2Y,1.2508118974223246,-1,139758.60127980178,2014-12-01
2014-11-03,2Y1Y,-0.020962272455788685,1,-12188.862401522534,2014-12-01
2014-11-03,1Y2Y,-0.07455109805553836,1,-2868.6202825895234,2014-12-01
2014-11-03,1Y1Y,-0.12800402431589025,1,6423.3930832193755,2014-12-01
2014-12-01,8Y1Y,1.5005987615582461,-1,235106.80157639462,2015-01-02
2014-12-01,7Y2Y,1.325898999225424,-1,204821.44908879974,2015-01-02
2014-12-01,6Y3Y,1.1622233179223493,-1,185070.5157564207,2015-01-02
2014-12-01,9Y1Y,1.5460845736103428,1,-176387.81239649537,2015-01-02
2014-12-01,1Y2Y,-0.0765365944092264,1,-38245.873883431166,2015-01-02
2014-12-01,1Y1Y,-0.11300775142752599,1,-36977.77952413735,2015-01-02
2015-01-02,7Y1Y,0.8254533441947878,-1,49708.64249180801,2015-02-02
2015-01-02,6Y2Y,0.6950820807406116,-1,33816.89341185734,2015-02-02
2015-01-02,7Y2Y,0.9370894978902019,-1,73762.87236121792,2015-02-02
2015-01-02,1Y3Y,-0.10345022832640258,1,179.1775101162227,2015-02-02
2015-01-02,1Y2Y,-0.1495961019611932,1,-3217.9314731794334,2015-02-02
2015-01-02,1Y1Y,-0.18566272351590102,1,-7037.082872811823,2015-02-02
2015-02-02,7Y1Y,0.7411312741374106,-1,-43657.732667204575,2015-03-02
2015-02-02,6Y2Y,0.6424646093493898,-1,-41151.819050640304,2015-03-02
2015-02-02,6Y1Y,0.5445341495993732,-1,-38709.89287032567,2015-03-02
2015-02-02,1Y3Y,-0.09710795926062471,1,-9920.89058204626,2015-03-02
2015-02-02,1Y2Y,-0.15153313444474434,1,-12842.00161245583,2015-03-02
2015-02-02,1Y1Y,-0.19695273670434665,1,-10167.883294828454,2015-03-02
2015-03-02,5Y1Y,0.4255366600615927,-1,69843.34408635473,2015-04-01
2015-03-02,5Y2Y,0.5325228140794352,-1,85404.811777896,2015-04-01
2015-03-02,6Y1Y,0.6402040214420955,-1,101145.55216216863,2015-04-01
2015-03-02,1Y3Y,-0.11037696062667074,1,-18866.530653683516,2015-04-01
2015-03-02,1Y2Y,-0.17350079071876465,1,-15263.603105744594,2015-04-01
2015-03-02,1Y1Y,-0.21700643189337765,1,-11889.721573077702,2015-04-01
2015-04-01,5Y1Y,0.3003160181612447,-1,-135499.9232926726,2015-05-04
2015-04-01,5Y2Y,0.3751101053580825,-1,-146155.3152860319,2015-05-04
2015-04-01,4Y2Y,0.21212982755452592,-1,-125311.17329792865,2015-05-04
2015-04-01,9Y1Y,0.6771067588114409,1,218475.1302956711,2015-05-04
2015-04-01,1Y2Y,-0.20051458285142768,1,47006.71144244847,2015-05-04
2015-04-01,1Y1Y,-0.23993307151008228,1,31277.864458644653,2015-05-04
2015-05-04,5Y1Y,0.5900037853715119,-1,-60626.98634380692,2015-06-01
2015-05-04,4Y2Y,0.48074131017022137,-1,-52989.499149475814,2015-06-01
2015-05-04,4Y1Y,0.3713934604629296,-1,-45345.89534723887,2015-06-01
2015-05-04,1Y2Y,-0.0989670591346356,1,-11609.408745499686,2015-06-01
2015-05-04,9Y1Y,1.1191185225932079,1,137068.51277641096,2015-06-01
2015-05-04,1Y1Y,-0.1729802834933809,1,-7155.724832975912,2015-06-01
2015-06-01,4Y1Y,0.4879212894550368,-1,-130557.55669198518,2015-07-01
2015-06-01,4Y2Y,0.6096976733436447,-1,-161053.07762080713,2015-07-01
2015-06-01,3Y2Y,0.3363611064806922,-1,-109319.69714546597,2015-07-01
2015-06-01,8Y2Y,1.3448476852425009,1,293188.07457771257,2015-07-01
2015-06-01,1Y2Y,-0.11598037067325109,1,20755.66265472184,2015-07-01
2015-06-01,1Y1Y,-0.18498964094347436,1,3799.9278397927437,2015-07-01
2015-07-01,4Y1Y,0.7823161745226018,-1,153414.91131330005,2015-08-03
2015-07-01,4Y2Y,0.9639904639580181,-1,163730.94054362635,2015-08-03
2015-07-01,3Y2Y,0.5867379231886227,-1,129629.3656444743,2015-08-03
2015-07-01,1Y2Y,-0.06350667865678943,1,-31799.545396653884,2015-08-03
2015-07-01,9Y1Y,2.0015374564541215,1,-176099.89239951695,2015-08-03
2015-07-01,1Y1Y,-0.1720891373159836,1,-14853.748538285165,2015-08-03
2015-08-03,5Y1Y,0.8251277755073155,-1,-59471.566658881085,2015-09-01
2015-08-03,4Y2Y,0.663745111890546,-1,-64319.39170493795,2015-09-01
2015-08-03,4Y1Y,0.5025937998168969,-1,-69571.92783307315,2015-09-01
2015-08-03,2Y1Y,-0.04100358712519447,1,16775.564272895124,2015-09-01
2015-08-03,1Y2Y,-0.11948215408669519,1,9150.5849397142,2015-09-01
2015-08-03,1Y1Y,-0.19799195034167336,1,1281.4930352275517,2015-09-01
2015-09-01,6Y1Y,1.3174569012014703,-1,157248.21973006576,2015-10-01
2015-09-01,4Y1Y,0.6704459514248801,-1,143819.4899734802,2015-10-01
2015-09-01,3Y2Y,0.5006875731314223,-1,131262.5760176179,2015-10-01
2015-09-01,1Y2Y,-0.09108616571166549,1,-58387.30723259316,2015-10-01
2015-09-01,1Y1Y,-0.18898350097473698,1,-44612.32271422419,2015-10-01
2015-09-01,9Y1Y,1.8497555669172814,1,-135632.92035621553,2015-10-01
2015-10-01,6Y1Y,1.029475344262231,-1,-35454.09073604866,2015-11-02
2015-10-01,5Y2Y,0.8723585264099214,-1,-29493.190937123934,2015-11-02
2015-10-01,5Y1Y,0.716013793911639,-1,-24079.56948541534,2015-11-02
2015-10-01,9Y1Y,1.587938086547707,1,73251.70947125158,2015-11-02
2015-10-01,1Y2Y,-0.19997927753064493,1,-20883.70592347556,2015-11-02
2015-10-01,1Y1Y,-0.27563645194078296,1,-24721.277364759153,2015-11-02
2015-11-02,4Y1Y,0.4501623515547788,-1,84996.10534506259,2015-12-01
2015-11-02,4Y2Y,0.6213277541147452,-1,83351.1165554294,2015-12-01
2015-11-02,5Y1Y,0.7925107829415083,-1,81397.0269702587,2015-12-01
2015-11-02,1Y3Y,-0.11381798997672223,1,-80248.9634746861,2015-12-01
2015-11-02,1Y2Y,-0.233037428152037,1,-76065.0841019387,2015-12-01
2015-11-02,1Y1Y,-0.3210005184984995,1,-67720.18816424554,2015-12-01
2015-12-01,5Y1Y,0.659556410670467,-1,-45733.50662527364,2016-01-04
2015-12-01,6Y1Y,1.0100785297701855,-1,-27624.94658740755,2016-01-04
2015-12-01,5Y2Y,0.8339238652339208,-1,-36703.60438782477,2016-01-04
2015-12-01,1Y3Y,-0.2618656699503054,1,74854.95202558639,2016-01-04
2015-12-01,1Y2Y,-0.37809226787294165,1,64017.45626941341,2016-01-04
2015-12-01,1Y1Y,-0.4549696287553982,1,50287.45790870293,2016-01-04
2016-01-04,4Y1Y,0.4986454976570128,-1,183771.78258227327,2016-02-01
2016-01-04,6Y1Y,1.0923532769831998,-1,160160.24806810552,2016-02-01
2016-01-04,3Y1Y,0.1893519682364612,-1,170836.1650083696,2016-02-01
2016-01-04,9Y1Y,1.7447344916914176,1,-168504.482426732,2016-02-01
2016-01-04,1Y2Y,-0.23906078237863235,1,-108724.26043196027,2016-02-01
2016-01-04,1Y1Y,-0.34900641363221496,1,-90347.33859360039,2016-02-01
2016-02-01,5Y1Y,0.4935200649420203,-1,156097.42836316713,2016-03-01
2016-02-01,4Y2Y,0.32480874035524593,-1,138950.2620884738,2016-03-01
2016-02-01,5Y2Y,0.6442051840303534,-1,147955.62287891636,2016-03-01
2016-02-01,8Y1Y,1.1957976603963953,1,-62527.215437530154,2016-03-01
2016-02-01,1Y2Y,-0.45004063716769727,1,-58831.459840091076,2016-03-01
2016-02-01,1Y1Y,-0.5289315359710114,1,-44302.71480261467,2016-03-01
2016-03-01,6Y1Y,0.5451207392227136,-1,-3323.6211330727183,2016-04-01
2016-03-01,6Y2Y,0.6883040533985495,-1,2986.6042530383165,2016-04-01
2016-03-01,5Y2Y,0.3742948140909963,-1,-12853.285469574093,2016-04-01
2016-03-01,1Y3Y,-0.4794799094366049,1,40133.08474406702,2016-04-01
2016-03-01,1Y2Y,-0.5633893891461702,1,53151.413327201,2016-04-01
2016-03-01,1Y1Y,-0.6197048215428922,1,59347.323548161075,2016-04-01
2016-04-01,5Y1Y,0.27433623969280013,-1,-60462.22454780848,2016-05-02
2016-04-01,5Y2Y,0.42539155919557026,-1,-60636.99856830029,2016-05-02
2016-04-01,6Y1Y,0.5765028782903433,-1,-60912.69713696463,2016-05-02
2016-04-01,1Y2Y,-0.4530020885641477,1,7944.451297474314,2016-05-02
2016-04-01,8Y1Y,0.8540044369614166,1,154442.75857125444,2016-05-02
2016-04-01,1Y1Y,-0.5020069222063077,1,10699.533652948623,2016-05-02
2016-05-02,5Y1Y,0.42675809148442434,-1,121463.14863508086,2016-06-01
2016-05-02,5Y2Y,0.5750696709896373,-1,116817.43091401704,2016-06-01
2016-05-02,4Y2Y,0.24652713481678956,-1,100067.3862899822,2016-06-01
2016-05-02,1Y3Y,-0.35461200409299815,1,-37634.675607530924,2016-06-01
2016-05-02,1Y2Y,-0.43305455121012565,1,-27057.119639338187,2016-06-01
2016-05-02,1Y1Y,-0.4809415160695156,1,-19599.239829471007,2016-06-01
2016-06-01,6Y1Y,0.5261269838781818,-1,157231.11690421271,2016-07-01
2016-06-01,8Y1Y,1.107011730822897,-1,173999.10067875896,2016-07-01
2016-06-01,6Y2Y,0.6672108549256126,-1,156230.79825532742,2016-07-01
2016-06-01,1Y3Y,-0.42411265410104326,1,-81170.00211809449,2016-07-01
2016-06-01,1Y2Y,-0.48444339954105226,1,-64376.779880042784,2016-07-01
2016-06-01,1Y1Y,-0.5218565190469996,1,-48811.00960600603,2016-07-01
2016-07-01,6Y1Y,0.23856902176053724,-1,64583.26089465688,2016-08-01
2016-07-01,7Y1Y,0.5255006840309778,-1,65545.93205248272,2016-08-01
2016-07-01,6Y2Y,0.38036679295869097,-1,64275.94512752796,2016-08-01
2016-07-01,1Y3Y,-0.5847051744573426,1,11341.531292020645,2016-08-01
2016-07-01,1Y2Y,-0.6142182649171007,1,17383.119628465116,2016-08-01
2016-07-01,1Y1Y,-0.6260295103508919,1,27120.8198504328,2016-08-01
2016-08-01,7Y1Y,0.4186965728613848,-1,15898.574504870781,2016-09-01
2016-08-01,6Y2Y,0.27540196776827214,-1,12347.623961957877,2016-09-01
2016-08-01,6Y1Y,0.13232480536394153,-1,9009.529942784324,2016-09-01
2016-08-01,1Y3Y,-0.5614001582593812,1,13490.013042331717,2016-09-01
2016-08-01,1Y2Y,-0.5812225467882071,1,13407.104249483826,2016-09-01
2016-08-01,1Y1Y,-0.5767368215231224,1,7878.499601856437,2016-09-01
2016-09-01,6Y1Y,0.1366563384249173,-1,-3196.7521507503398,2016-10-03
2016-09-01,6Y2Y,0.27302158115381686,-1,-3555.5255983228394,2016-10-03
2016-09-01,7Y1Y,0.4092070877972443,-1,-4107.494498220815,2016-10-03
2016-09-01,1Y3Y,-0.5335035164018307,1,566.5342011073604,2016-10-03
2016-09-01,1Y2Y,-0.5552492967137623,1,1323.8950839465913,2016-10-03
2016-09-01,1Y1Y,-0.5665088018867686,1,5471.074732160186,2016-10-03
2016-10-03,6Y1Y,0.1678579083553853,-1,-173285.25520487086,2016-11-01
2016-10-03,6Y2Y,0.30408430119650576,-1,-172278.1374622396,2016-11-01
2016-10-03,6Y3Y,0.43697414622783987,-1,-157439.83694823354,2016-11-01
2016-10-03,1Y3Y,-0.5311366047679845,1,90129.22947315827,2016-11-01
2016-10-03,1Y2Y,-0.5532763729717657,1,74543.12032131403,2016-11-01
2016-10-03,1Y1Y,-0.5597559530216154,1,56983.129839636524,2016-11-01
2016-11-01,6Y1Y,0.5389075507837063,-1,-163704.47407442916,2016-12-01
2016-11-01,5Y2Y,0.3897921852886338,-1,-153017.5653515904,2016-12-01
2016-11-01,5Y1Y,0.2414882377163349,-1,-142672.15674053467,2016-12-01
2016-11-01,1Y3Y,-0.3455590784885347,1,45175.833877412864,2016-12-01
2016-11-01,1Y2Y,-0.4010823677139699,1,25930.44163021807,2016-12-01
2016-11-01,1Y1Y,-0.44798184129381236,1,15212.92228115012,2016-12-01
2016-12-01,8Y1Y,1.6108392812773993,-1,169933.1346787608,2017-01-02
2016-12-01,7Y2Y,1.3968192252991805,-1,128578.17187774822,2017-01-02
2016-12-01,6Y3Y,1.2276246060511458,-1,114478.43199196346,2017-01-02
2016-12-01,1Y2Y,-0.3427043420666338,1,-32638.231519418136,2017-01-02
2016-12-01,1Y1Y,-0.41706755670755397,1,-16397.35356570926,2017-01-02
2016-12-01,9Y1Y,1.6160579556086938,1,-81864.11529896499,2017-01-02
2017-01-02,6Y1Y,0.7492874999942839,-1,-114545.1642857498,2017-02-01
2017-01-02,5Y2Y,0.5829374675320318,-1,-117236.72222481163,2017-02-01
2017-01-02,4Y3Y,0.42919029889074667,-1,-112866.0684526544,2017-02-01
2017-01-02,1Y3Y,-0.32694786450030944,1,78500.50040506858,2017-02-01
2017-01-02,1Y2Y,-0.4045670322291554,1,64205.25684310757,2017-02-01
2017-01-02,1Y1Y,-0.4519633594390631,1,38608.12862108462,2017-02-01
2017-02-01,5Y1Y,0.6831291126181873,-1,107871.0138016599,2017-03-01
2017-02-01,5Y2Y,0.8422291965932456,-1,116206.65078641307,2017-03-01
2017-02-01,6Y1Y,1.0029483372006416,-1,124999.11270086361,2017-03-01
2017-02-01,1Y3Y,-0.1580413843488334,1,-54477.19221162606,2017-03-01
2017-02-01,1Y2Y,-0.26689110387885756,1,-39140.98199585442,2017-03-01
2017-02-01,1Y1Y,-0.37110543447692407,1,-17850.441126202488,2017-03-01
2017-03-01,5Y1Y,0.4994496063061257,-1,424.8585206823308,2017-04-03
2017-03-01,5Y2Y,0.6375855093983384,-1,-5906.9960478689845,2017-04-03
2017-03-01,5Y3Y,0.7840908706495431,-1,-1668.6457147906397,2017-04-03
2017-03-01,1Y3Y,-0.25732236982146495,1,34109.0337513688,2017-04-03
2017-03-01,1Y2Y,-0.3382706606973433,1,29306.474219969597,2017-04-03
2017-03-01,1Y1Y,-0.4030696660826957,1,22508.23761407264,2017-04-03
2017-04-03,5Y1Y,0.5241238250725353,-1,-42618.663708526954,2017-05-02
2017-04-03,5Y2Y,0.6744714572462595,-1,-36909.21995866003,2017-05-02
2017-04-03,6Y1Y,0.824947414832129,-1,-31571.83098094679,2017-05-02
2017-04-03,1Y3Y,-0.1778625220746325,1,24651.861976663287,2017-05-02
2017-04-03,1Y2Y,-0.2708091232296604,1,16740.61986692585,2017-05-02
2017-04-03,1Y1Y,-0.35213547919050286,1,6962.773336874589,2017-05-02
2017-05-02,5Y1Y,0.6335565109934108,-1,19811.91011841199,2017-06-01
2017-05-02,5Y2Y,0.772165269045336,-1,15777.558057157305,2017-06-01
2017-05-02,6Y1Y,0.9116775629076028,-1,12132.39659724752,2017-06-01
2017-05-02,1Y3Y,-0.11411715913385838,1,-22492.20728833492,2017-06-01
2017-05-02,1Y2Y,-0.22556232965958817,1,-17934.802252394744,2017-06-01
2017-05-02,1Y1Y,-0.32917653349432496,1,-12011.490294903364,2017-06-01
2017-06-01,7Y1Y,1.2136364829565667,-1,-49396.59489357028,2017-07-03
2017-06-01,5Y1Y,0.6191167798250959,-1,-56019.901802512984,2017-07-03
2017-06-01,5Y3Y,0.9120619159824449,-1,-57268.15853382344,2017-07-03
2017-06-01,1Y3Y,-0.14604467387423736,1,47213.499009958476,2017-07-03
2017-06-01,1Y2Y,-0.25084656767927027,1,41846.56784749358,2017-07-03
2017-06-01,1Y1Y,-0.3454016282417598,1,27291.154271037234,2017-07-03
2017-07-03,6Y1Y,1.0680449827735534,-1,11806.529000108369,2017-08-01
2017-07-03,8Y1Y,1.6360013928718649,-1,53273.48238983753,2017-08-01
2017-07-03,5Y2Y,0.9117143215825598,-1,4997.754442509717,2017-08-01
2017-07-03,1Y2Y,-0.1523835622939405,1,-37935.96681952288,2017-08-01
2017-07-03,1Y1Y,-0.2791975811077096,1,-31409.682195691625,2017-08-01
2017-07-03,9Y1Y,1.7516489337953016,1,-10358.245666177601,2017-08-01
2017-08-01,5Y1Y,0.7875078371705334,-1,89605.39494352105,2017-09-01
2017-08-01,4Y2Y,0.6266915289051993,-1,89723.89428893424,2017-09-01
2017-08-01,5Y2Y,0.9273072315948165,-1,82992.42431889608,2017-09-01
2017-08-01,2Y1Y,-0.09905454574668154,1,-51224.080194907845,2017-09-01
2017-08-01,1Y2Y,-0.21507566499503766,1,-37732.81308501033,2017-09-01
2017-08-01,1Y1Y,-0.33216801621932235,1,-24139.331355333943,2017-09-01
2017-09-01,5Y1Y,0.6353198300347676,-1,-53905.19985553461,2017-10-02
2017-09-01,5Y2Y,0.7872821618871241,-1,-47136.18067902559,2017-10-02
2017-09-01,6Y1Y,0.9398575912192699,-1,-40212.164635152534,2017-10-02
2017-09-01,2Y1Y,-0.18766014720077911,1,44776.48539464571,2017-10-02
2017-09-01,1Y2Y,-0.2794397313166511,1,29980.695680350458,2017-10-02
2017-09-01,1Y1Y,-0.37234189372843596,1,15519.267690106753,2017-10-02
2017-10-02,5Y1Y,0.769181233257153,-1,41707.566397221504,2017-11-01
2017-10-02,7Y1Y,1.3498754768314203,-1,56899.634749395635,2017-11-01
2017-10-02,5Y3Y,1.0523804556835934,-1,45959.732214752024,2017-11-01
2017-10-02,1Y2Y,-0.20538829641407486,1,-28223.347329923847,2017-11-01
2017-10-02,9Y1Y,1.7784700686879285,1,-48767.236518440724,2017-11-01
2017-10-02,1Y1Y,-0.33117083330617,1,-25290.366118568112,2017-11-01
2017-11-01,3Y1Y,0.154150218903411,-1,2653.571908354427,2017-12-01
2017-11-01,3Y4Y,0.5684034747877943,-1,39371.37955500714,2017-12-01
2017-11-01,5Y1Y,0.7090363222853404,-1,60297.00796383303,2017-12-01
2017-11-01,1Y3Y,-0.11540639834433711,1,6875.358839548158,2017-12-01
2017-11-01,1Y2Y,-0.24895306797132993,1,10828.628706135532,2017-12-01
2017-11-01,1Y1Y,-0.37312480912546386,1,9258.950352726502,2017-12-01
2017-12-01,8Y1Y,1.408694714152817,-1,-29053.308900452434,2018-01-02
2017-12-01,7Y2Y,1.2634642239971041,-1,-45103.247900872615,2018-01-02
2017-12-01,7Y1Y,1.1200310786822916,-1,-60778.96256609849,2018-01-02
2017-12-01,1Y2Y,-0.21173734456890445,1,47868.66664883645,2018-01-02
2017-12-01,1Y1Y,-0.3430739462113537,1,29994.436813408578,2018-01-02
2017-12-01,9Y1Y,1.500711850190666,1,64672.776045737395,2018-01-02
2018-01-02,3Y1Y,0.37752107695726556,-1,-131695.14666268596,2018-02-01
2018-01-02,2Y2Y,0.22359333327264433,-1,-104641.75768054898,2018-02-01
2018-01-02,3Y2Y,0.4979286939452808,-1,-142480.17425116125,2018-02-01
2018-01-02,7Y3Y,1.4604882902975787,1,78839.54414381245,2018-02-01
2018-01-02,8Y2Y,1.5637532276211286,1,63492.797706227735,2018-02-01
2018-01-02,9Y1Y,1.6436689141604617,1,52221.9869287418,2018-02-01
