,name,term,rate,rolled_rate,roll,notional,date
470,eur 9Y4Y,9Y4Y,2.855281748950265,2.850216534096329,-0.005065214853936073,16600000.0,2024-05-02
471,eur 4Y9Y,4Y9Y,2.6591357702672243,2.654074565099973,-0.00506120516725117,7000000.0,2024-05-02
472,eur 5Y10Y,5Y10Y,2.738703933271271,2.7338845639918747,-0.004819369279396302,6500000.0,2024-05-02
473,eur 4Y3Y,4Y3Y,2.442077583527954,2.437310173550462,-0.004767409977491699,19400000.0,2024-05-02
474,eur 10Y2Y,10Y2Y,2.8662555846818116,2.8615260840877754,-0.004729500594036207,33200000.0,2024-05-02
475,eur 4Y4Y,4Y4Y,2.481771559027284,2.4770466392944432,-0.004724919732840949,14700000.0,2024-05-02
476,eur 4Y10Y,4Y10Y,2.682077961632747,2.6774642303273373,-0.004613731305409541,6400000.0,2024-05-02
477,eur 7Y1Y,7Y1Y,2.60645763093867,2.601849087935869,-0.004608543002801113,60700000.0,2024-05-02
478,eur 8Y6Y,8Y6Y,2.835155308958589,2.830577653686701,-0.004577655271887693,11100000.0,2024-05-02
479,eur 7Y7Y,7Y7Y,2.7995232704550586,2.794949697484662,-0.004573572970396622,9400000.0,2024-05-02
480,eur 4Y11Y,4Y11Y,2.7008196276029537,2.6965706038625386,-0.0042490237404151365,5900000.0,2024-05-02
481,eur 10Y3Y,10Y3Y,2.8842509398380765,2.880026607115799,-0.004224332722277513,22400000.0,2024-05-02
482,eur 9Y5Y,9Y5Y,2.867690624989808,2.8635773760559515,-0.00411324893385645,13500000.0,2024-05-02
483,eur 7Y8Y,7Y8Y,2.8132105413803505,2.809151963224291,-0.004058578156059589,8300000.0,2024-05-02
484,eur 8Y7Y,8Y7Y,2.8463014904548953,2.8424555768206217,-0.0038459136342736677,9600000.0,2024-05-02
485,eur 9Y6Y,9Y6Y,2.8759693686096353,2.872491010082087,-0.0034783585275484086,11400000.0,2024-05-02
486,eur 3Y8Y,3Y8Y,2.5679948507014707,2.5645787646369054,-0.003416086064565338,7600000.0,2024-05-02
487,eur 3Y9Y,3Y9Y,2.5996570239413814,2.596274630417467,-0.003382393523914562,6800000.0,2024-05-02
488,eur 3Y10Y,3Y10Y,2.627860514822534,2.6245280898334493,-0.0033324249890847035,6200000.0,2024-05-02
489,eur 10Y4Y,10Y4Y,2.8930872913285275,2.8898694148933646,-0.003217876435162914,17000000.0,2024-05-02
490,eur 12Y1Y,12Y1Y,2.9216996099755765,2.918524837205887,-0.0031747727696895822,68700000.0,2024-05-02
491,eur 3Y11Y,3Y11Y,2.650891809925223,2.6478260945593326,-0.003065715365890398,5700000.0,2024-05-02
492,eur 11Y2Y,11Y2Y,2.9026036564668214,2.8995385067077013,-0.0030651497591200894,34000000.0,2024-05-02
493,eur 3Y7Y,3Y7Y,2.5320148332915275,2.5289639539100306,-0.0030508793814969515,8500000.0,2024-05-02
494,eur 11Y1Y,11Y1Y,2.8840063869189603,2.8810474724913218,-0.002958914427638515,67100000.0,2024-05-02
495,eur 5Y1Y,5Y1Y,2.406518973952957,2.4036259240074216,-0.0028930499455355196,58300000.0,2024-05-02
496,eur 3Y12Y,3Y12Y,2.670030641838452,2.667258526846824,-0.002772114991627994,5300000.0,2024-05-02
497,eur 10Y5Y,10Y5Y,2.898397221340303,2.895784027879643,-0.002613193460660135,13800000.0,2024-05-02
498,eur 3Y6Y,3Y6Y,2.4954294092447573,2.4930342996919124,-0.002395109552844943,9800000.0,2024-05-02
499,eur 11Y3Y,11Y3Y,2.9086424771612966,2.906564917558031,-0.0020775596032658328,23000000.0,2024-05-02
500,eur 5Y11Y,5Y11Y,2.7238791399986035,2.7219148309077967,-0.001964309090806804,6000000.0,2024-05-02
501,eur 6Y10Y,6Y10Y,2.760614110595066,2.758746482526504,-0.0018676280685618885,6700000.0,2024-05-02
502,eur 5Y12Y,5Y12Y,2.7115431899740696,2.709720421755039,-0.0018227682190308236,5600000.0,2024-05-02
503,eur 6Y11Y,6Y11Y,2.7440678139246275,2.742350036204578,-0.0017177777200494404,6200000.0,2024-05-02
504,eur 4Y12Y,4Y12Y,2.690119950778932,2.6884104314239714,-0.0017095193549607757,5400000.0,2024-05-02
505,eur 5Y13Y,5Y13Y,2.7011009010576648,2.699397747722071,-0.0017031533355935657,5200000.0,2024-05-02
506,eur 12Y2Y,12Y2Y,2.921526808971174,2.9199098068180858,-0.0016170021530883538,35000000.0,2024-05-02
507,eur 5Y14Y,5Y14Y,2.6921134786009566,2.6905132504379234,-0.0016002281630331794,4900000.0,2024-05-02
508,eur 4Y13Y,4Y13Y,2.6810803750595977,2.6794826433105863,-0.001597731749011455,5100000.0,2024-05-02
509,eur 6Y12Y,6Y12Y,2.73027148896303,2.728678307680164,-0.0015931812828662295,5700000.0,2024-05-02
510,eur 11Y4Y,11Y4Y,2.911670689405089,2.910088312935847,-0.001582376469241975,17500000.0,2024-05-02
511,eur 3Y5Y,3Y5Y,2.460325793198068,2.4587647677278137,-0.0015610254702544957,11600000.0,2024-05-02
512,eur 2Y11Y,2Y11Y,2.6149190562686524,2.613378343239232,-0.0015407130294202709,5600000.0,2024-05-02
513,eur 5Y15Y,5Y15Y,2.684375220918019,2.682863425762708,-0.0015117951553111908,4600000.0,2024-05-02
514,eur 4Y14Y,4Y14Y,2.673330545222036,2.671828542902932,-0.0015020023191039122,4800000.0,2024-05-02
515,eur 6Y13Y,6Y13Y,2.7185461023480384,2.7170586688249654,-0.0014874335230730118,5300000.0,2024-05-02
516,eur 2Y10Y,2Y10Y,2.5887486472109815,2.5873160614132447,-0.0014325857977368628,6000000.0,2024-05-02
517,eur 2Y12Y,2Y12Y,2.6367379460199727,2.635312044464074,-0.0014259015558986121,5200000.0,2024-05-02
518,eur 4Y15Y,4Y15Y,2.6665890758416486,2.665170386372496,-0.0014186894691525787,4500000.0,2024-05-02
519,eur 6Y14Y,6Y14Y,2.7085633844258026,2.7071657727215115,-0.0013976117042910907,5000000.0,2024-05-02
520,eur 4Y16Y,4Y16Y,2.6607270890331627,2.659380682221465,-0.0013464068116975092,4300000.0,2024-05-02
521,eur 2Y9Y,2Y9Y,2.55998623767116,2.558704967925418,-0.001281269745741831,6600000.0,2024-05-02
522,eur 2Y13Y,2Y13Y,2.655017045456637,2.6538185069607554,-0.0011985384958816958,4800000.0,2024-05-02
523,eur 4Y2Y,4Y2Y,2.3892846569196435,2.388156865279314,-0.0011277916403296118,28800000.0,2024-05-02
524,eur 12Y3Y,12Y3Y,2.9214689136202048,2.9203738247086175,-0.001095088911587272,23700000.0,2024-05-02
525,eur 3Y4Y,3Y4Y,2.4262732908839006,2.4253225127108333,-0.0009507781730673237,14400000.0,2024-05-02
526,eur 2Y8Y,2Y8Y,2.5280078508825197,2.5272653357301285,-0.0007425151523912099,7400000.0,2024-05-02
527,eur 3Y13Y,3Y13Y,2.662289743651389,2.6616672621537663,-0.0006224814976225623,5000000.0,2024-05-02
528,eur 3Y14Y,3Y14Y,2.655666057108218,2.655081100029431,-0.0005849570787868075,4700000.0,2024-05-02
529,eur 3Y15Y,3Y15Y,2.649904634482458,2.6493523111491992,-0.0005523233332587196,4400000.0,2024-05-02
530,eur 7Y9Y,7Y9Y,2.787175933294869,2.786634776844005,-0.0005411564508639444,7500000.0,2024-05-02
531,eur 3Y16Y,3Y16Y,2.6448921952710958,2.6443681418274667,-0.0005240534436290467,4200000.0,2024-05-02
532,eur 7Y10Y,7Y10Y,2.766374591912667,2.76588478415364,-0.0004898077590271832,6900000.0,2024-05-02
533,eur 7Y11Y,7Y11Y,2.749343387088993,2.7488950821368223,-0.0004483049521706306,6300000.0,2024-05-02
534,eur 3Y17Y,3Y17Y,2.6404049147687805,2.6399637019101334,-0.0004412128586470665,4000000.0,2024-05-02
535,eur 7Y12Y,7Y12Y,2.7350856132665116,2.734671708179771,-0.0004139050867406624,5900000.0,2024-05-02
536,eur 7Y13Y,7Y13Y,2.723103358425155,2.7227181964132594,-0.00038516201189553456,5500000.0,2024-05-02
537,eur 28Y2Y,28Y2Y,1.8781868988886954,1.8781868988107755,-7.791989276029199e-11,56600000.0,2024-05-02
538,eur 27Y3Y,27Y3Y,1.8781870093618946,1.8781870093105508,-5.134381808602484e-11,37400000.0,2024-05-02
539,eur 26Y4Y,26Y4Y,1.8781745709930318,1.8781745709451638,-4.78679318405284e-11,27800000.0,2024-05-02
540,eur 18Y1Y,18Y1Y,2.550833264258563,2.550833264258519,-4.39648317751562e-14,83100000.0,2024-05-02
541,eur 13Y1Y,13Y1Y,2.9214648220560573,2.921464822056035,-2.220446049250313e-14,71200000.0,2024-05-02
542,eur 28Y1Y,28Y1Y,1.8781385396023498,1.878138539602328,-2.1760371282653068e-14,112400000.0,2024-05-02
543,eur 17Y2Y,17Y2Y,2.5507427712974495,2.5507427712974278,-2.1760371282653068e-14,41100000.0,2024-05-02
544,eur 27Y2Y,27Y2Y,1.8781631459985269,1.8781631459985053,-2.1538326677728037e-14,55600000.0,2024-05-02
545,eur 27Y1Y,27Y1Y,1.8781872241264344,1.8781872241264128,-2.1538326677728037e-14,110000000.0,2024-05-02
546,eur 26Y3Y,26Y3Y,1.8781547957280733,1.878154795728066,-7.327471962526033e-15,36700000.0,2024-05-02
547,eur 16Y3Y,16Y3Y,2.550712499373634,2.5507124993736277,-6.217248937900877e-15,27100000.0,2024-05-02
548,eur 21Y1Y,21Y1Y,2.1030490558520345,2.103049055852034,-4.440892098500626e-16,94200000.0,2024-05-02
549,eur 23Y1Y,23Y1Y,2.1032320544053587,2.103232054405358,-4.440892098500626e-16,97500000.0,2024-05-02
550,eur 29Y1Y,29Y1Y,1.8782359103305069,1.8782359103305066,-2.220446049250313e-16,113900000.0,2024-05-02
551,eur 17Y1Y,17Y1Y,2.550654076210252,2.550654076210252,0.0,81500000.0,2024-05-02
552,eur 26Y2Y,26Y2Y,1.8781626849531161,1.8781626849531166,4.440892098500626e-16,54500000.0,2024-05-02
553,eur 21Y3Y,21Y3Y,2.103109095772335,2.103109095772342,7.105427357601002e-15,32000000.0,2024-05-02
554,eur 22Y2Y,22Y2Y,2.1031399564454607,2.103139956445471,1.021405182655144e-14,48400000.0,2024-05-02
555,eur 21Y2Y,21Y2Y,2.103049055852023,2.103049055852034,1.1102230246251565e-14,47600000.0,2024-05-02
556,eur 16Y2Y,16Y2Y,2.5506540762102414,2.550654076210253,1.1546319456101628e-14,40200000.0,2024-05-02
557,eur 16Y1Y,16Y1Y,2.5506540762102303,2.550654076210252,2.1760371282653068e-14,79400000.0,2024-05-02
558,eur 22Y1Y,22Y1Y,2.1030490558520127,2.1030490558520345,2.1760371282653068e-14,96200000.0,2024-05-02
559,eur 26Y1Y,26Y1Y,1.8781385396023276,1.8781385396023498,2.220446049250313e-14,108200000.0,2024-05-02
560,eur 21Y4Y,21Y4Y,2.1030799092921226,2.1030799094277683,1.3564571688107208e-10,24300000.0,2024-05-02
561,eur 22Y3Y,22Y3Y,2.1030906166869547,2.103090616890974,2.0401946798642712e-10,32700000.0,2024-05-02
562,eur 16Y4Y,16Y4Y,2.550677022679252,2.550677023006889,3.2763702861871025e-10,20600000.0,2024-05-02
563,eur 23Y2Y,23Y2Y,2.1031120072837504,2.103112007657215,3.7346481462918746e-10,49500000.0,2024-05-02
564,eur 17Y3Y,17Y3Y,2.5506850638632033,2.550685064337263,4.740599024444236e-10,27800000.0,2024-05-02
565,eur 18Y2Y,18Y2Y,2.550701137759274,2.5507011385752203,8.159464215395928e-10,42300000.0,2024-05-02
566,eur 8Y8Y,8Y8Y,2.81282604483032,2.8128592031144866,3.315828416639022e-05,8600000.0,2024-05-02
567,eur 8Y9Y,8Y9Y,2.786825964093521,2.786860971781658,3.5007688137245196e-05,7700000.0,2024-05-02
568,eur 8Y10Y,8Y10Y,2.7659192701376,2.7659549419239715,3.5671786371427316e-05,7000000.0,2024-05-02
569,eur 8Y11Y,8Y11Y,2.748927999975476,2.748963676181631,3.5676206155077494e-05,6500000.0,2024-05-02
570,eur 2Y7Y,2Y7Y,2.4964952905166746,2.496600044687733,0.00010475417105837437,8300000.0,2024-05-02
571,eur 8Y12Y,8Y12Y,2.734643373859033,2.7347670022247224,0.00012362836568913238,6000000.0,2024-05-02
572,eur 5Y20Y,5Y20Y,2.565282047134537,2.565744750333749,0.0004627031992119335,3700000.0,2024-05-02
573,eur 4Y21Y,4Y21Y,2.5534747292243773,2.5539473085806614,0.0004725793562840863,3500000.0,2024-05-02
574,eur 5Y19Y,5Y19Y,2.5840992928996633,2.5845730982654187,0.00047380536575536425,3800000.0,2024-05-02
575,eur 4Y20Y,4Y20Y,2.570645734420546,2.5711294641648355,0.0004837297442894517,3600000.0,2024-05-02
576,eur 5Y18Y,5Y18Y,2.605194847425411,2.605680525656784,0.0004856782313726882,4000000.0,2024-05-02
577,eur 4Y19Y,4Y19Y,2.589794187225917,2.5902898896652387,0.0004957024393217324,3800000.0,2024-05-02
578,eur 5Y17Y,5Y17Y,2.628552242228151,2.6290501847020926,0.0004979424739417482,4200000.0,2024-05-02
579,eur 4Y18Y,4Y18Y,2.610872118375104,2.611380278441773,0.0005081600666687613,3900000.0,2024-05-02
580,eur 5Y16Y,5Y16Y,2.6547624862531745,2.6552730983427826,0.0005106120896081201,4400000.0,2024-05-02
581,eur 4Y17Y,4Y17Y,2.634370992010083,2.6348921593778867,0.00052116736780361,4100000.0,2024-05-02
582,eur 2Y17Y,2Y17Y,2.634626612303367,2.635155006139151,0.000528393835784069,3900000.0,2024-05-02
583,eur 2Y16Y,2Y16Y,2.638757726314939,2.6393117744611265,0.0005540481461876468,4100000.0,2024-05-02
584,eur 2Y15Y,2Y15Y,2.643439651467139,2.644022739044294,0.0005830875771546395,4300000.0,2024-05-02
585,eur 4Y1Y,4Y1Y,2.372460897807274,2.3730558344141683,0.0005949366068942474,56900000.0,2024-05-02
586,eur 2Y18Y,2Y18Y,2.630836969152225,2.631450160647854,0.0006131914956291062,3700000.0,2024-05-02
587,eur 2Y14Y,2Y14Y,2.6488195909709322,2.649436098852657,0.0006165078817246261,4500000.0,2024-05-02
588,eur 24Y1Y,24Y1Y,2.102432175621959,2.1030490558520345,0.000616880230075445,100400000.0,2024-05-02
589,eur 6Y19Y,6Y19Y,2.576078753831409,2.576768147123147,0.0006893932917377832,3900000.0,2024-05-02
590,eur 6Y18Y,6Y18Y,2.5967021125612475,2.5974128682882553,0.0007107557270078502,4100000.0,2024-05-02
591,eur 6Y17Y,6Y17Y,2.6199593429349197,2.620693484335185,0.0007341414002652868,4300000.0,2024-05-02
592,eur 9Y11Y,9Y11Y,2.740058783762229,2.740815325537501,0.0007565417752717352,6700000.0,2024-05-02
593,eur 6Y16Y,6Y16Y,2.6458799417224594,2.6466390619212343,0.0007591201987748875,4500000.0,2024-05-02
594,eur 6Y15Y,6Y15Y,2.6751814038409503,2.6759674005177527,0.0007859966768024584,4800000.0,2024-05-02
595,eur 9Y10Y,9Y10Y,2.756323708812774,2.757142180004293,0.0008184711915188991,7200000.0,2024-05-02
596,eur 9Y9Y,9Y9Y,2.7763424934270104,2.7772369060230404,0.0008944125960299587,7900000.0,2024-05-02
597,eur 9Y8Y,9Y8Y,2.8012503221351555,2.802238204582922,0.000987882447766708,8800000.0,2024-05-02
598,eur 13Y2Y,13Y2Y,2.920461891173004,2.9214648220560355,0.0010029308830317163,36100000.0,2024-05-02
599,eur 14Y1Y,14Y1Y,2.9204470479860816,2.921464822056035,0.0010177740699535143,73300000.0,2024-05-02
600,eur 4Y26Y,4Y26Y,2.45328713080458,2.4543250540018495,0.0010379231972694747,3000000.0,2024-05-02
601,eur 3Y22Y,3Y22Y,2.543214938012648,2.5442731361738153,0.0010581981611674784,3300000.0,2024-05-02
602,eur 4Y25Y,4Y25Y,2.4702708665599435,2.4713309121794818,0.001060045619538208,3100000.0,2024-05-02
603,eur 5Y25Y,5Y25Y,2.457734132454968,2.458796115327204,0.0010619828722360225,3100000.0,2024-05-02
604,eur 4Y24Y,4Y24Y,2.4885418173185383,2.4896251707849784,0.0010833534664400624,3100000.0,2024-05-02
605,eur 5Y24Y,5Y24Y,2.475820255654124,2.4769062140404965,0.0010859583863727096,3200000.0,2024-05-02
606,eur 3Y21Y,3Y21Y,2.558969263101422,2.560059177423845,0.0010899143224230023,3400000.0,2024-05-02
607,eur 9Y7Y,9Y7Y,2.833249674222459,2.834356109753064,0.0011064355306049656,9900000.0,2024-05-02
608,eur 4Y23Y,4Y23Y,2.508414895366052,2.509522964612483,0.0011080692464306985,3200000.0,2024-05-02
609,eur 5Y23Y,5Y23Y,2.4953429610647055,2.496454235671839,0.001111274607133339,3300000.0,2024-05-02
610,eur 3Y20Y,3Y20Y,2.5764074463175457,2.577532098811296,0.0011246524937504887,3500000.0,2024-05-02
611,eur 4Y22Y,4Y22Y,2.529985122739799,2.5311192624109835,0.0011341396711843643,3400000.0,2024-05-02
612,eur 5Y22Y,5Y22Y,2.516655472526222,2.5177936541799286,0.0011381816537068268,3400000.0,2024-05-02
613,eur 3Y19Y,3Y19Y,2.5955465859752356,2.596708763223315,0.0011621772480792103,3700000.0,2024-05-02
614,eur 5Y21Y,5Y21Y,2.539880428252891,2.5410470569418173,0.0011666286889262523,3600000.0,2024-05-02
615,eur 2Y6Y,2Y6Y,2.467723237572737,2.4688987290456903,0.0011754914729533716,9600000.0,2024-05-02
616,eur 3Y18Y,3Y18Y,2.616762737380118,2.6179657900140474,0.0012030526339295022,3800000.0,2024-05-02
617,eur 6Y24Y,6Y24Y,2.460640948498258,2.4619272799372776,0.0012863314390196834,3300000.0,2024-05-02
618,eur 6Y23Y,6Y23Y,2.479883541563072,2.481202553661623,0.00131901209855112,3400000.0,2024-05-02
619,eur 6Y22Y,6Y22Y,2.500731338146177,2.5020851103902326,0.001353772244055751,3500000.0,2024-05-02
620,eur 6Y21Y,6Y21Y,2.523581979606883,2.524973014253016,0.0013910346461329937,3700000.0,2024-05-02
621,eur 6Y20Y,6Y20Y,2.5485925541831174,2.550023361200237,0.0014308070171198395,3800000.0,2024-05-02
622,eur 3Y27Y,3Y27Y,2.4495519185607892,2.4510633877266965,0.0015114691659072754,2800000.0,2024-05-02
623,eur 3Y26Y,3Y26Y,2.4654156099808575,2.4669611232114805,0.001545513230623019,2900000.0,2024-05-02
624,eur 3Y25Y,3Y25Y,2.482653617272893,2.4842357075962123,0.0015820903233194628,3000000.0,2024-05-02
625,eur 7Y18Y,7Y18Y,2.57780697630214,2.579421317856529,0.0016143415543892203,4200000.0,2024-05-02
626,eur 3Y24Y,3Y24Y,2.5012423466610763,2.502863314386487,0.0016209677254108712,3100000.0,2024-05-02
627,eur 3Y23Y,3Y23Y,2.521347191219283,2.5230095469210143,0.001662355701731233,3200000.0,2024-05-02
628,eur 7Y17Y,7Y17Y,2.6000437912957866,2.601724293386557,0.0016805020907706414,4400000.0,2024-05-02
629,eur 10Y10Y,10Y10Y,2.7362311661479963,2.7379427121754207,0.0017115460274244043,7400000.0,2024-05-02
630,eur 7Y16Y,7Y16Y,2.6252868676542094,2.6270416557974268,0.0017547881432173895,4600000.0,2024-05-02
631,eur 2Y23Y,2Y23Y,2.540795667048041,2.542618990750325,0.0018233237022839965,3100000.0,2024-05-02
632,eur 7Y15Y,7Y15Y,2.6536304855421675,2.6554673721889754,0.0018368866468079226,4900000.0,2024-05-02
633,eur 2Y22Y,2Y22Y,2.555601515250558,2.557459759665984,0.0018582444154260358,3200000.0,2024-05-02
634,eur 10Y9Y,10Y9Y,2.7541989005401235,2.756072778834767,0.0018738782946434718,8200000.0,2024-05-02
635,eur 2Y21Y,2Y21Y,2.5717263579562895,2.5736444283684614,0.0019180704121719572,3300000.0,2024-05-02
636,eur 7Y14Y,7Y14Y,2.685940534158817,2.687869358966548,0.0019288248077309333,5200000.0,2024-05-02
637,eur 1Y14Y,1Y14Y,2.6659499915291116,2.6679116360265684,0.001961644497456838,4400000.0,2024-05-02
638,eur 2Y20Y,2Y20Y,2.5895691325873855,2.5915529201656198,0.001983787578234253,3400000.0,2024-05-02
639,eur 2Y19Y,2Y19Y,2.6091451456584376,2.6112003963210055,0.0020552506625679534,3600000.0,2024-05-02
640,eur 10Y8Y,10Y8Y,2.7768168777283164,2.778894856026749,0.0020779782984323703,9100000.0,2024-05-02
641,eur 8Y17Y,8Y17Y,2.5756741666096046,2.5777550353050622,0.0020808686954576494,4500000.0,2024-05-02
642,eur 1Y13Y,1Y13Y,2.6499155554918876,2.651996768455371,0.002081212963483292,4700000.0,2024-05-02
643,eur 7Y23Y,7Y23Y,2.4553069106314904,2.4573908405689564,0.002083929937465978,3500000.0,2024-05-02
644,eur 21Y9Y,21Y9Y,1.9830617574370126,1.9851840193416888,0.002122261904676126,11500000.0,2024-05-02
645,eur 2Y28Y,2Y28Y,2.4521145464768805,2.4542494115124853,0.0021348650356047827,2700000.0,2024-05-02
646,eur 7Y22Y,7Y22Y,2.475528856419859,2.47767555913116,0.0021467027113009074,3600000.0,2024-05-02
647,eur 8Y16Y,8Y16Y,2.599548935520697,2.6017247923047635,0.002175856784066621,4800000.0,2024-05-02
648,eur 2Y27Y,2Y27Y,2.467244314725554,2.469427877815272,0.0021835630897180103,2700000.0,2024-05-02
649,eur 2Y5Y,2Y5Y,2.4420269272573614,2.444231645371852,0.0022047181144904116,11400000.0,2024-05-02
650,eur 7Y21Y,7Y21Y,2.4975263889504484,2.499740648642907,0.0022142596924585867,3800000.0,2024-05-02
651,eur 1Y12Y,1Y12Y,2.6311588977418903,2.633379241124162,0.002220343382271839,5000000.0,2024-05-02
652,eur 2Y26Y,2Y26Y,2.483504403257717,2.485739922890849,0.002235519633132288,2800000.0,2024-05-02
653,eur 8Y15Y,8Y15Y,2.626780570928227,2.6290638049976396,0.002283234069412554,5000000.0,2024-05-02
654,eur 7Y20Y,7Y20Y,2.5217438060159156,2.5240315036207472,0.0022876976048316067,3900000.0,2024-05-02
655,eur 2Y25Y,2Y25Y,2.5012156819145916,2.5035073085841786,0.0022916266695869325,2900000.0,2024-05-02
656,eur 10Y7Y,10Y7Y,2.8057650062665,2.8081027379475154,0.002337731681015587,10200000.0,2024-05-02
657,eur 2Y24Y,2Y24Y,2.520210045453092,2.5225612392664045,0.002351193813312502,3000000.0,2024-05-02
658,eur 21Y8Y,21Y8Y,1.9951220046725957,1.9974871887553707,0.0023651840827749737,12800000.0,2024-05-02
659,eur 7Y19Y,7Y19Y,2.5483790295690336,2.5507463481562596,0.0023673185872259417,4100000.0,2024-05-02
660,eur 8Y14Y,8Y14Y,2.657687888057895,2.6600914513082046,0.0024035632503096593,5300000.0,2024-05-02
661,eur 22Y8Y,22Y8Y,1.9666750141085871,1.969085242727372,0.0024102286187848154,13100000.0,2024-05-02
662,eur 19Y1Y,19Y1Y,2.5482921711890367,2.5507436681408797,0.0024514969518429908,85500000.0,2024-05-02
663,eur 8Y22Y,8Y22Y,2.446116538513031,2.4486076634466913,0.002491124933660327,3700000.0,2024-05-02
664,eur 8Y13Y,8Y13Y,2.6932655221132054,2.6958056093868867,0.0025400872736813795,5600000.0,2024-05-02
665,eur 8Y21Y,8Y21Y,2.4670985086169903,2.469671171827032,0.0025726632100417923,3900000.0,2024-05-02
666,eur 1Y11Y,1Y11Y,2.608707962645586,2.611339225296346,0.002631262650760302,5400000.0,2024-05-02
667,eur 8Y20Y,8Y20Y,2.490327312006352,2.4929894771596386,0.0026621651532865442,4000000.0,2024-05-02
668,eur 3Y3Y,3Y3Y,2.3861067207321085,2.388774495459552,0.002667774727443284,19000000.0,2024-05-02
669,eur 21Y7Y,21Y7Y,2.0105629334398087,2.0132385569941,0.0026756235542912954,14500000.0,2024-05-02
670,eur 10Y6Y,10Y6Y,2.8443324113541575,2.8470140177336942,0.0026816063795367384,11700000.0,2024-05-02
671,eur 22Y7Y,22Y7Y,1.978424168992361,1.9811535476251334,0.00272937863277245,14900000.0,2024-05-02
672,eur 11Y9Y,11Y9Y,2.7218755329607496,2.7246255072265604,0.002749974265810806,8400000.0,2024-05-02
673,eur 8Y19Y,8Y19Y,2.515891953789208,2.518651561602253,0.002759607813044962,4200000.0,2024-05-02
674,eur 9Y16Y,9Y16Y,2.567156449049938,2.5699195020627963,0.0027630530128583963,4900000.0,2024-05-02
675,eur 23Y7Y,23Y7Y,1.945624264325116,1.9484037606981435,0.0027794963730274347,15200000.0,2024-05-02
676,eur 8Y18Y,8Y18Y,2.5441635769312416,2.54702965435018,0.0028660774189384064,4300000.0,2024-05-02
677,eur 9Y15Y,9Y15Y,2.592524172485881,2.595427606141194,0.0029034336553128703,5200000.0,2024-05-02
678,eur 1Y19Y,1Y19Y,2.6411051291879977,2.644069764859752,0.002964635671754312,3500000.0,2024-05-02
679,eur 11Y8Y,11Y8Y,2.740798303822073,2.7438487564858303,0.0030504526637571416,9300000.0,2024-05-02
680,eur 9Y21Y,9Y21Y,2.431190944584859,2.434252859471139,0.0030619148862798262,4000000.0,2024-05-02
681,eur 9Y14Y,9Y14Y,2.621784574542086,2.624848840251283,0.003064265709197045,5500000.0,2024-05-02
682,eur 21Y6Y,21Y6Y,2.031202964213872,2.0342930721346404,0.003090107920768581,16700000.0,2024-05-02
683,eur 1Y18Y,1Y18Y,2.644954434293909,2.6480447744352436,0.003090340141334469,3600000.0,2024-05-02
684,eur 1Y10Y,1Y10Y,2.5849818595571783,2.588088769450687,0.0031069098935088135,5900000.0,2024-05-02
685,eur 22Y6Y,22Y6Y,1.9940276925147244,1.997180186263492,0.003152493748767471,17100000.0,2024-05-02
686,eur 9Y20Y,9Y20Y,2.4531278909242165,2.456300559156202,0.003172668231985476,4100000.0,2024-05-02
687,eur 23Y6Y,23Y6Y,1.9561751068139481,1.959389035526636,0.0032139287126877747,17600000.0,2024-05-02
688,eur 1Y17Y,1Y17Y,2.6492832791236025,2.6525154124771793,0.0032321333535767494,3800000.0,2024-05-02
689,eur 9Y13Y,9Y13Y,2.6552414829411912,2.658487808739935,0.003246325798743843,5800000.0,2024-05-02
690,eur 24Y6Y,24Y6Y,1.9172975821563676,1.9205740797663955,0.0032764976100279064,18100000.0,2024-05-02
691,eur 9Y19Y,9Y19Y,2.477215088291643,2.480508482359398,0.0032933940677550844,4300000.0,2024-05-02
692,eur 1Y16Y,1Y16Y,2.6541392734116322,2.6575301419856574,0.003390868574025152,4000000.0,2024-05-02
693,eur 9Y18Y,9Y18Y,2.504006828808911,2.507433365705461,0.0034265368965500365,4500000.0,2024-05-02
694,eur 11Y7Y,11Y7Y,2.7652987655881924,2.768738193054547,0.0034394274663545055,10500000.0,2024-05-02
695,eur 9Y12Y,9Y12Y,2.6941806758835707,2.6976365187689595,0.0034558428853888046,6200000.0,2024-05-02
696,eur 12Y8Y,12Y8Y,2.6989188489964873,2.702473604307402,0.003554755310914537,9600000.0,2024-05-02
697,eur 1Y15Y,1Y15Y,2.659644967014641,2.6632157632891915,0.0035707962745505917,4200000.0,2024-05-02
698,eur 9Y17Y,9Y17Y,2.5338102958889723,2.537383506657824,0.0035732107688515313,4700000.0,2024-05-02
699,eur 10Y15Y,10Y15Y,2.550260694657898,2.553859957390827,0.0035992627329290983,5300000.0,2024-05-02
700,eur 21Y5Y,21Y5Y,2.0600253286479675,2.063692832056593,0.0036675034086255387,19800000.0,2024-05-02
701,eur 10Y20Y,10Y20Y,2.409030217151472,2.4127677771922236,0.003737560040751653,4200000.0,2024-05-02
702,eur 22Y5Y,22Y5Y,2.0159292941781772,2.0196752314053463,0.003745937227169094,20300000.0,2024-05-02
703,eur 1Y24Y,1Y24Y,2.5543639658237987,2.5581569769963735,0.0037930111725748006,2900000.0,2024-05-02
704,eur 10Y14Y,10Y14Y,2.576830694875497,2.580632977659863,0.0038022827843660068,5600000.0,2024-05-02
