name,term,rate,rolled_rate,roll,date
eur 12Y8Y,12Y8Y,2.849364944,2.854535254,-0.00517031,01/08/2023
eur 12Y9Y,12Y9Y,2.781880334,2.790660266,-0.008779932,01/08/2023
eur 12Y10Y,12Y10Y,2.727571558,2.735595729,-0.008024171,01/08/2023
eur 12Y11Y,12Y11Y,2.683039114,2.690439846,-0.007400732,01/08/2023
eur 12Y12Y,12Y12Y,2.645869256,2.652747054,-0.006877797,01/08/2023
eur 12Y13Y,12Y13Y,2.614159087,2.620588906,-0.006429819,01/08/2023
eur 12Y14Y,12Y14Y,2.57350867,2.580731575,-0.007222905,01/08/2023
eur 12Y15Y,12Y15Y,2.538182951,2.545016271,-0.00683332,01/08/2023
eur 12Y16Y,12Y16Y,2.507129251,2.513618323,-0.006489072,01/08/2023
eur 12Y17Y,12Y17Y,2.4796225,2.485805251,-0.006182751,01/08/2023
eur 12Y18Y,12Y18Y,2.455215562,2.461125596,-0.005910034,01/08/2023
eur 13Y1Y,13Y1Y,3.13885425,3.13885425,2.18E-14,01/08/2023
eur 13Y2Y,13Y2Y,3.138655168,3.138655169,-1.32E-09,01/08/2023
eur 13Y3Y,13Y3Y,2.98244134,2.995749208,-0.013307868,01/08/2023
eur 13Y4Y,13Y4Y,2.90384026,2.913966766,-0.010126507,01/08/2023
eur 13Y5Y,13Y5Y,2.856806514,2.865025026,-0.008218512,01/08/2023
eur 13Y6Y,13Y6Y,2.825453666,2.832398196,-0.006944531,01/08/2023
eur 13Y7Y,13Y7Y,2.802983189,2.809012845,-0.006029656,01/08/2023
eur 13Y8Y,13Y8Y,2.73118494,2.74123378,-0.01004884,01/08/2023
eur 13Y9Y,13Y9Y,2.675022929,2.684087227,-0.009064298,01/08/2023
eur 13Y10Y,13Y10Y,2.63000665,2.638277932,-0.008271282,01/08/2023
eur 13Y11Y,13Y11Y,2.593125654,2.60074467,-0.007619016,01/08/2023
eur 13Y12Y,13Y12Y,2.562149153,2.569218464,-0.00706931,01/08/2023
eur 13Y13Y,13Y13Y,2.521198847,2.529088512,-0.007889665,01/08/2023
eur 13Y14Y,13Y14Y,2.486009844,2.493432085,-0.007422241,01/08/2023
eur 13Y15Y,13Y15Y,2.455376981,2.462390568,-0.007013586,01/08/2023
eur 13Y16Y,13Y16Y,2.428474802,2.435128153,-0.006653351,01/08/2023
eur 13Y17Y,13Y17Y,2.404783996,2.411119257,-0.00633526,01/08/2023
eur 14Y1Y,14Y1Y,3.137256171,3.138583461,-0.001327289,01/08/2023
eur 14Y2Y,14Y2Y,2.899464442,2.919734408,-0.020269966,01/08/2023
eur 14Y3Y,14Y3Y,2.820115901,2.833807813,-0.013691912,01/08/2023
eur 14Y4Y,14Y4Y,2.78044546,2.790842705,-0.010397245,01/08/2023
eur 14Y5Y,14Y5Y,2.756796015,2.765232451,-0.008436436,01/08/2023
eur 14Y6Y,14Y6Y,2.741014117,2.748141714,-0.007127597,01/08/2023
eur 14Y7Y,14Y7Y,2.665556918,2.677186783,-0.011629865,01/08/2023
eur 14Y8Y,14Y8Y,2.608992035,2.619311106,-0.010319071,01/08/2023
eur 14Y9Y,14Y9Y,2.564926288,2.574220452,-0.009294163,01/08/2023
eur 14Y10Y,14Y10Y,2.529468528,2.537935327,-0.008466798,01/08/2023
eur 14Y11Y,14Y11Y,2.500663184,2.50845681,-0.007793627,01/08/2023
eur 14Y12Y,14Y12Y,2.460065696,2.468701902,-0.008636207,01/08/2023
eur 14Y13Y,14Y13Y,2.425648602,2.433719386,-0.008070784,01/08/2023
eur 14Y14Y,14Y14Y,2.396105661,2.403689496,-0.007583835,01/08/2023
eur 14Y15Y,14Y15Y,2.370288884,2.377445825,-0.00715694,01/08/2023
eur 14Y16Y,14Y16Y,2.347893112,2.354708494,-0.006815382,01/08/2023
eur 15Y1Y,15Y1Y,2.655271003,2.696230111,-0.040959108,01/08/2023
eur 15Y2Y,15Y2Y,2.655318952,2.676043249,-0.020724297,01/08/2023
eur 15Y3Y,15Y3Y,2.655303408,2.669309252,-0.014005844,01/08/2023
eur 15Y4Y,15Y4Y,2.655342372,2.665973691,-0.010631319,01/08/2023
eur 15Y5Y,15Y5Y,2.655310576,2.663934856,-0.00862428,01/08/2023
eur 15Y6Y,15Y6Y,2.579715708,2.593422037,-0.013706329,01/08/2023
eur 15Y7Y,15Y7Y,2.525586048,2.537491016,-0.011904969,01/08/2023
eur 15Y8Y,15Y8Y,2.484924098,2.495472566,-0.010548469,01/08/2023
eur 15Y9Y,15Y9Y,2.453269785,2.462760276,-0.009490492,01/08/2023
eur 15Y10Y,15Y10Y,2.427816495,2.43645476,-0.008638265,01/08/2023
eur 15Y11Y,15Y11Y,2.388952611,2.3984508,-0.009498189,01/08/2023
eur 15Y12Y,15Y12Y,2.356415606,2.365225848,-0.008810242,01/08/2023
eur 15Y13Y,15Y13Y,2.328848261,2.337074215,-0.008225954,01/08/2023
eur 15Y14Y,15Y14Y,2.305143016,2.312865429,-0.007722413,01/08/2023
eur 15Y15Y,15Y15Y,2.284510448,2.291825729,-0.007315281,01/08/2023
eur 16Y1Y,16Y1Y,2.655368062,2.655368062,2.26E-14,01/08/2023
eur 16Y2Y,16Y2Y,2.655320243,2.655320243,4.44E-16,01/08/2023
eur 16Y3Y,16Y3Y,2.65530428,2.65530428,4.44E-16,01/08/2023
eur 16Y4Y,16Y4Y,2.655343034,2.655343034,3.86E-10,01/08/2023
eur 16Y5Y,16Y5Y,2.563651638,2.571468185,-0.007816547,01/08/2023
eur 16Y6Y,16Y6Y,2.502181026,2.50878929,-0.006608264,01/08/2023
eur 16Y7Y,16Y7Y,2.458210735,2.463950765,-0.00574003,01/08/2023
eur 16Y8Y,16Y8Y,2.42520551,2.430291661,-0.005086151,01/08/2023
eur 16Y9Y,16Y9Y,2.399358241,2.403930774,-0.004572533,01/08/2023
eur 16Y10Y,16Y10Y,2.358631218,2.364525541,-0.005894323,01/08/2023
eur 16Y11Y,16Y11Y,2.325235124,2.330661961,-0.005426837,01/08/2023
eur 16Y12Y,16Y12Y,2.297293213,2.302327402,-0.005034189,01/08/2023
eur 16Y13Y,16Y13Y,2.273575433,2.278275243,-0.004699809,01/08/2023
eur 16Y14Y,16Y14Y,2.253293312,2.257706572,-0.00441326,01/08/2023
eur 17Y1Y,17Y1Y,2.655271003,2.655271003,-2.18E-14,01/08/2023
eur 17Y2Y,17Y2Y,2.655271003,2.655271003,-1.07E-14,01/08/2023
eur 17Y3Y,17Y3Y,2.655334229,2.655334229,5.59E-10,01/08/2023
eur 17Y4Y,17Y4Y,2.53913475,2.54903849,-0.00990374,01/08/2023
eur 17Y5Y,17Y5Y,2.469041653,2.477074453,-0.008032801,01/08/2023
eur 17Y6Y,17Y6Y,2.422266419,2.429046017,-0.006779599,01/08/2023
eur 17Y7Y,17Y7Y,2.388839528,2.394721265,-0.005881737,01/08/2023
eur 17Y8Y,17Y8Y,2.363610212,2.368812539,-0.005202327,01/08/2023
eur 17Y9Y,17Y9Y,2.321394869,2.328018523,-0.006623653,01/08/2023
eur 17Y10Y,17Y10Y,2.287552682,2.293587421,-0.006034739,01/08/2023
eur 17Y11Y,17Y11Y,2.259757733,2.265307258,-0.005549525,01/08/2023
eur 17Y12Y,17Y12Y,2.236527352,2.241670268,-0.005142916,01/08/2023
eur 17Y13Y,17Y13Y,2.21691985,2.221719018,-0.004799168,01/08/2023
eur 18Y1Y,18Y1Y,2.655271003,2.655271003,-8.88E-16,01/08/2023
eur 18Y2Y,18Y2Y,2.655367041,2.65536704,6.36E-10,01/08/2023
eur 18Y3Y,18Y3Y,2.498416419,2.511787417,-0.013370998,01/08/2023
eur 18Y4Y,18Y4Y,2.419512026,2.429671683,-0.010159656,01/08/2023
eur 18Y5Y,18Y5Y,2.372138233,2.380364668,-0.008226434,01/08/2023
eur 18Y6Y,18Y6Y,2.340548956,2.347484153,-0.006935197,01/08/2023
eur 18Y7Y,18Y7Y,2.317855595,2.32386117,-0.006005575,01/08/2023
eur 18Y8Y,18Y8Y,2.275061594,2.282589806,-0.007528212,01/08/2023
eur 18Y9Y,18Y9Y,2.24171068,2.248481964,-0.006771284,01/08/2023
eur 18Y10Y,18Y10Y,2.21493172,2.221093749,-0.006162029,01/08/2023
eur 18Y11Y,18Y11Y,2.192961576,2.198622743,-0.005661167,01/08/2023
eur 18Y12Y,18Y12Y,2.174700719,2.179945142,-0.005244423,01/08/2023
eur 19Y1Y,19Y1Y,2.655465125,2.655465125,0,01/08/2023
eur 19Y2Y,19Y2Y,2.417119231,2.437404986,-0.020285754,01/08/2023
eur 19Y3Y,19Y3Y,2.33712907,2.350817449,-0.013688379,01/08/2023
eur 19Y4Y,19Y4Y,2.297116418,2.307500433,-0.010384015,01/08/2023
eur 19Y5Y,19Y5Y,2.273107757,2.281507712,-0.008399955,01/08/2023
eur 19Y6Y,19Y6Y,2.257027353,2.264095394,-0.007068041,01/08/2023
eur 19Y7Y,19Y7Y,2.215663539,2.224346153,-0.008682614,01/08/2023
eur 19Y8Y,19Y8Y,2.184577852,2.192262191,-0.007684339,01/08/2023
eur 19Y9Y,19Y9Y,2.160313647,2.167217448,-0.006903801,01/08/2023
eur 19Y10Y,19Y10Y,2.140852504,2.147129388,-0.006276884,01/08/2023
eur 19Y11Y,19Y11Y,2.124971973,2.130737024,-0.005765051,01/08/2023
eur 20Y1Y,20Y1Y,2.171662595,2.212542246,-0.040879652,01/08/2023
eur 20Y2Y,20Y2Y,2.171630482,2.192320833,-0.020690351,01/08/2023
eur 20Y3Y,20Y3Y,2.17161976,2.185569807,-0.013950046,01/08/2023
eur 20Y4Y,20Y4Y,2.171645939,2.182210164,-0.010564224,01/08/2023
eur 20Y5Y,20Y5Y,2.171624322,2.180174511,-0.008550189,01/08/2023
eur 20Y6Y,20Y6Y,2.136170054,2.146383503,-0.010213449,01/08/2023
eur 20Y7Y,20Y7Y,2.110816294,2.119664172,-0.008847877,01/08/2023
eur 20Y8Y,20Y8Y,2.091788118,2.099610379,-0.00782226,01/08/2023
eur 20Y9Y,20Y9Y,2.076892489,2.083910556,-0.007018067,01/08/2023
eur 20Y10Y,20Y10Y,2.065040753,2.071472102,-0.006431349,01/08/2023
eur 21Y1Y,21Y1Y,2.171597571,2.171597571,2.22E-14,01/08/2023
eur 21Y2Y,21Y2Y,2.171597571,2.171597571,1.20E-14,01/08/2023
eur 21Y3Y,21Y3Y,2.171597571,2.171597571,7.99E-15,01/08/2023
eur 21Y4Y,21Y4Y,2.171645047,2.171645046,2.19E-10,01/08/2023
eur 21Y5Y,21Y5Y,2.128740677,2.132395044,-0.003654367,01/08/2023
eur 21Y6Y,21Y6Y,2.100070478,2.103152105,-0.003081627,01/08/2023
eur 21Y7Y,21Y7Y,2.079521253,2.082191368,-0.002670115,01/08/2023
eur 21Y8Y,21Y8Y,2.064075583,2.066435789,-0.002360207,01/08/2023
eur 21Y9Y,21Y9Y,2.052094233,2.054213927,-0.002119695,01/08/2023
eur 22Y1Y,22Y1Y,2.171597571,2.171597571,0,01/08/2023
eur 22Y2Y,22Y2Y,2.171597571,2.171597571,-4.44E-16,01/08/2023
eur 22Y3Y,22Y3Y,2.17166153,2.17166153,2.63E-10,01/08/2023
eur 22Y4Y,22Y4Y,2.117451005,2.122067544,-0.004616539,01/08/2023
eur 22Y5Y,22Y5Y,2.084833867,2.088570854,-0.003736987,01/08/2023
eur 22Y6Y,22Y6Y,2.063013496,2.066160833,-0.003147337,01/08/2023
eur 22Y7Y,22Y7Y,2.047396003,2.050120617,-0.002724615,01/08/2023
eur 22Y8Y,22Y8Y,2.035714176,2.038122545,-0.002408369,01/08/2023
eur 23Y1Y,23Y1Y,2.171597571,2.171597571,-4.44E-16,01/08/2023
eur 23Y2Y,23Y2Y,2.171694439,2.171694439,2.98E-10,01/08/2023
eur 23Y3Y,23Y3Y,2.098648132,2.104866711,-0.006218579,01/08/2023
eur 23Y4Y,23Y4Y,2.061987983,2.066706906,-0.004718923,01/08/2023
eur 23Y5Y,23Y5Y,2.039913299,2.043727681,-0.003814382,01/08/2023
eur 23Y6Y,23Y6Y,2.025170546,2.028380013,-0.003209467,01/08/2023
eur 23Y7Y,23Y7Y,2.014667519,2.017446144,-0.002778625,01/08/2023
eur 24Y1Y,24Y1Y,2.17179265,2.17179265,4.44E-16,01/08/2023
eur 24Y2Y,24Y2Y,2.061105326,2.070520934,-0.009415608,01/08/2023
eur 24Y3Y,24Y3Y,2.023947599,2.030299629,-0.00635203,01/08/2023
eur 24Y4Y,24Y4Y,2.00529657,2.010108895,-0.004812325,01/08/2023
eur 24Y5Y,24Y5Y,1.994090564,1.997976668,-0.003886104,01/08/2023
eur 24Y6Y,24Y6Y,1.986636515,1.989907111,-0.003270596,01/08/2023
eur 25Y1Y,25Y1Y,1.947050995,1.966102621,-0.019051626,01/08/2023
eur 25Y2Y,25Y2Y,1.947050995,1.956669913,-0.009618918,01/08/2023
eur 25Y3Y,25Y3Y,1.947050995,1.953526078,-0.006475083,01/08/2023
eur 25Y4Y,25Y4Y,1.947089319,1.951983213,-0.004893895,01/08/2023
eur 25Y5Y,25Y5Y,1.946967353,1.951028612,-0.004061258,01/08/2023
eur 26Y1Y,26Y1Y,1.947050995,1.947050995,-2.24E-14,01/08/2023
eur 26Y2Y,26Y2Y,1.947050995,1.947050995,-1.09E-14,01/08/2023
eur 26Y3Y,26Y3Y,1.947068122,1.947068122,-7.11E-15,01/08/2023
eur 26Y4Y,26Y4Y,1.946957472,1.947089431,-0.000131959,01/08/2023
eur 27Y1Y,27Y1Y,1.947050995,1.947050995,2.24E-14,01/08/2023
eur 27Y2Y,27Y2Y,1.94707693,1.94707693,1.13E-14,01/08/2023
eur 27Y3Y,27Y3Y,1.947068462,1.947068462,-3.09E-11,01/08/2023
eur 28Y1Y,28Y1Y,1.947103306,1.947103306,0,01/08/2023
eur 28Y2Y,28Y2Y,1.947077443,1.947077443,-7.08E-11,01/08/2023
eur 29Y1Y,29Y1Y,1.947050995,1.947050995,4.44E-16,01/08/2023
eur 1Y1Y,1Y1Y,3.025685351,3.075259862,-0.049574512,01/09/2023
eur 1Y2Y,1Y2Y,2.853936059,2.886218596,-0.032282537,01/09/2023
eur 1Y3Y,1Y3Y,2.777340006,2.800701752,-0.023361746,01/09/2023
eur 1Y4Y,1Y4Y,2.736030514,2.753783741,-0.017753227,01/09/2023
eur 1Y5Y,1Y5Y,2.731095969,2.744031152,-0.012935183,01/09/2023
eur 1Y6Y,1Y6Y,2.744628541,2.75417158,-0.009543039,01/09/2023
eur 1Y7Y,1Y7Y,2.762476616,2.770073349,-0.007596733,01/09/2023
eur 1Y8Y,1Y8Y,2.784504688,2.790511737,-0.006007049,01/09/2023
eur 1Y9Y,1Y9Y,2.81753472,2.821668116,-0.004133396,01/09/2023
eur 1Y10Y,1Y10Y,2.848036514,2.85142109,-0.003384576,01/09/2023
eur 1Y11Y,1Y11Y,2.881511773,2.88398063,-0.002468858,01/09/2023
eur 1Y12Y,1Y12Y,2.905143869,2.90779569,-0.00265182,01/09/2023
eur 1Y13Y,1Y13Y,2.925070794,2.927558857,-0.002488063,01/09/2023
eur 1Y14Y,1Y14Y,2.942015415,2.944440096,-0.002424681,01/09/2023
eur 1Y15Y,1Y15Y,2.93081582,2.935171191,-0.004355371,01/09/2023
eur 1Y16Y,1Y16Y,2.920969295,2.925109742,-0.004140448,01/09/2023
eur 1Y17Y,1Y17Y,2.912337,2.916289216,-0.003952215,01/09/2023
eur 1Y18Y,1Y18Y,2.904647531,2.908431879,-0.003784348,01/09/2023
eur 1Y19Y,1Y19Y,2.89771751,2.901405165,-0.003687655,01/09/2023
eur 1Y20Y,1Y20Y,2.873175991,2.878184702,-0.00500871,01/09/2023
eur 1Y21Y,1Y21Y,2.850848367,2.855689578,-0.004841211,01/09/2023
eur 1Y22Y,1Y22Y,2.830656051,2.835345149,-0.004689098,01/09/2023
eur 1Y23Y,1Y23Y,2.812174329,2.816723626,-0.004549297,01/09/2023
eur 1Y24Y,1Y24Y,2.795098152,2.799534273,-0.004436121,01/09/2023
eur 1Y25Y,1Y25Y,2.773768667,2.778536669,-0.004768002,01/09/2023
eur 1Y26Y,1Y26Y,2.754026242,2.758675537,-0.004649295,01/09/2023
eur 1Y27Y,1Y27Y,2.735607108,2.740145067,-0.004537959,01/09/2023
eur 1Y28Y,1Y28Y,2.718604667,2.723039396,-0.004434729,01/09/2023
eur 1Y29Y,1Y29Y,2.702700944,2.707042335,-0.004341391,01/09/2023
eur 2Y1Y,2Y1Y,2.677688179,2.692512757,-0.014824578,01/09/2023
eur 2Y2Y,2Y2Y,2.648226142,2.658157219,-0.009931076,01/09/2023
eur 2Y3Y,2Y3Y,2.634295564,2.641335278,-0.007039714,01/09/2023
eur 2Y4Y,2Y4Y,2.652581031,2.655862321,-0.00328129,01/09/2023
eur 2Y5Y,2Y5Y,2.683834901,2.684814507,-0.000979606,01/09/2023
eur 2Y6Y,2Y6Y,2.714250726,2.71429222,-4.15E-05,01/09/2023
eur 2Y7Y,2Y7Y,2.746050546,2.745274352,0.000776194,01/09/2023
eur 2Y8Y,2Y8Y,2.788058328,2.785873173,0.002185155,01/09/2023
eur 2Y9Y,2Y9Y,2.825044397,2.822720596,0.002323801,01/09/2023
eur 2Y10Y,2Y10Y,2.86474579,2.86181509,0.0029307,01/09/2023
eur 2Y11Y,2Y11Y,2.892121551,2.889812286,0.002309265,01/09/2023
eur 2Y12Y,2Y12Y,2.914941875,2.912799679,0.002142196,01/09/2023
eur 2Y13Y,2Y13Y,2.934192449,2.932190296,0.002002153,01/09/2023
eur 2Y14Y,2Y14Y,2.922462923,2.922895691,-0.000432769,01/09/2023
eur 2Y15Y,2Y15Y,2.912228133,2.912639064,-0.000410931,01/09/2023
eur 2Y16Y,2Y16Y,2.903347778,2.903739668,-0.00039189,01/09/2023
eur 2Y17Y,2Y17Y,2.895509111,2.895884087,-0.000374976,01/09/2023
eur 2Y18Y,2Y18Y,2.888527929,2.888887835,-0.000359906,01/09/2023
eur 2Y19Y,2Y19Y,2.862655842,2.864615516,-0.001959674,01/09/2023
eur 2Y20Y,2Y20Y,2.839359631,2.84125654,-0.001896909,01/09/2023
eur 2Y21Y,2Y21Y,2.818116566,2.819955454,-0.001838888,01/09/2023
eur 2Y22Y,2Y22Y,2.798912351,2.800698177,-0.001785826,01/09/2023
eur 2Y23Y,2Y23Y,2.78129782,2.783034532,-0.001736712,01/09/2023
eur 2Y24Y,2Y24Y,2.759144166,2.761329697,-0.002185531,01/09/2023
eur 2Y25Y,2Y25Y,2.738704229,2.740838321,-0.002134092,01/09/2023
eur 2Y26Y,2Y26Y,2.719792488,2.72187838,-0.002085892,01/09/2023
eur 2Y27Y,2Y27Y,2.702154855,2.70419526,-0.002040404,01/09/2023
eur 2Y28Y,2Y28Y,2.685879006,2.687877023,-0.001998016,01/09/2023
eur 3Y1Y,3Y1Y,2.617982092,2.622888114,-0.004906022,01/09/2023
eur 3Y2Y,3Y2Y,2.611761029,2.614756655,-0.002995626,01/09/2023
eur 3Y3Y,3Y3Y,2.643784317,2.643020934,0.000763383,01/09/2023
eur 3Y4Y,3Y4Y,2.685474208,2.682761438,0.00271277,01/09/2023
eur 3Y5Y,3Y5Y,2.722165241,2.719006522,0.003158719,01/09/2023
eur 3Y6Y,3Y6Y,2.758550462,2.754921021,0.003629441,01/09/2023
eur 3Y7Y,3Y7Y,2.80560502,2.800714045,0.004890974,01/09/2023
eur 3Y8Y,3Y8Y,2.845841343,2.841094726,0.004746616,01/09/2023
eur 3Y9Y,3Y9Y,2.888546009,2.883352443,0.005193565,01/09/2023
eur 3Y10Y,3Y10Y,2.917047006,2.912741581,0.004305426,01/09/2023
eur 3Y11Y,3Y11Y,2.940384723,2.936417905,0.003966818,01/09/2023
eur 3Y12Y,3Y12Y,2.959781107,2.956094799,0.003686307,01/09/2023
eur 3Y13Y,3Y13Y,2.945329525,2.944413099,0.000916426,01/09/2023
eur 3Y14Y,3Y14Y,2.932852937,2.931992316,0.000860621,01/09/2023
eur 3Y15Y,3Y15Y,2.922130795,2.921317836,0.000812959,01/09/2023
eur 3Y16Y,3Y16Y,2.912743093,2.91197171,0.000771383,01/09/2023
eur 3Y17Y,3Y17Y,2.904441707,2.903707095,0.000734612,01/09/2023
eur 3Y18Y,3Y18Y,2.876014048,2.877042609,-0.001028561,01/09/2023
eur 3Y19Y,3Y19Y,2.850563764,2.851563298,-0.000999534,01/09/2023
eur 3Y20Y,3Y20Y,2.827476802,2.828449085,-0.000972282,01/09/2023
eur 3Y21Y,3Y21Y,2.80670392,2.807650953,-0.000947033,01/09/2023
eur 3Y22Y,3Y22Y,2.787731913,2.788655367,-0.000923454,01/09/2023
eur 3Y23Y,3Y23Y,2.764040246,2.765465785,-0.00142554,01/09/2023
eur 3Y24Y,3Y24Y,2.742259969,2.743654365,-0.001394396,01/09/2023
eur 3Y25Y,3Y25Y,2.722175023,2.723540015,-0.001364992,01/09/2023
eur 3Y26Y,3Y26Y,2.70350091,2.704837968,-0.001337058,01/09/2023
eur 3Y27Y,3Y27Y,2.686317797,2.687628684,-0.001310887,01/09/2023
eur 4Y1Y,4Y1Y,2.605391665,2.606431342,-0.001039677,01/09/2023
eur 4Y2Y,4Y2Y,2.657153978,2.653452546,0.003701432,01/09/2023
eur 4Y3Y,4Y3Y,2.709163023,2.703774507,0.005388516,01/09/2023
eur 4Y4Y,4Y4Y,2.750004551,2.744687955,0.005316597,01/09/2023
eur 4Y5Y,4Y5Y,2.789014822,2.783531462,0.00548336,01/09/2023
eur 4Y6Y,4Y6Y,2.839986825,2.833294568,0.006692257,01/09/2023
eur 4Y7Y,4Y7Y,2.882161998,2.875869152,0.006292846,01/09/2023
eur 4Y8Y,4Y8Y,2.926825557,2.920193734,0.006631823,01/09/2023
eur 4Y9Y,4Y9Y,2.95523524,2.949743344,0.005491896,01/09/2023
eur 4Y10Y,4Y10Y,2.977993753,2.972981116,0.005012638,01/09/2023
eur 4Y11Y,4Y11Y,2.996572416,2.991950161,0.004622255,01/09/2023
eur 4Y12Y,4Y12Y,2.978101647,2.976592863,0.001508784,01/09/2023
eur 4Y13Y,4Y13Y,2.962352949,2.960943927,0.001409021,01/09/2023
eur 4Y14Y,4Y14Y,2.948968442,2.947643744,0.001324698,01/09/2023
eur 4Y15Y,4Y15Y,2.937358786,2.936106995,0.001251791,01/09/2023
eur 4Y16Y,4Y16Y,2.92717561,2.925987747,0.001187864,01/09/2023
eur 4Y17Y,4Y17Y,2.8955408,2.896271592,-0.000730792,01/09/2023
eur 4Y18Y,4Y18Y,2.867402093,2.86811545,-0.000713357,01/09/2023
eur 4Y19Y,4Y19Y,2.842024166,2.842720688,-0.000696522,01/09/2023
eur 4Y20Y,4Y20Y,2.819309455,2.81999003,-0.000680575,01/09/2023
eur 4Y21Y,4Y21Y,2.798661899,2.799327354,-0.000665455,01/09/2023
eur 4Y22Y,4Y22Y,2.773124268,2.774332223,-0.001207955,01/09/2023
eur 4Y23Y,4Y23Y,2.749739672,2.750921942,-0.00118227,01/09/2023
eur 4Y24Y,4Y24Y,2.728253555,2.72941144,-0.001157886,01/09/2023
eur 4Y25Y,4Y25Y,2.708343688,2.709478302,-0.001134614,01/09/2023
eur 4Y26Y,4Y26Y,2.690080302,2.691193036,-0.001112733,01/09/2023
eur 5Y1Y,5Y1Y,2.710193766,2.701630392,0.008563374,01/09/2023
eur 5Y2Y,5Y2Y,2.763294293,2.754546385,0.008747909,01/09/2023
eur 5Y3Y,5Y3Y,2.801077183,2.793508308,0.007568875,01/09/2023
eur 5Y4Y,5Y4Y,2.838320401,2.831076798,0.007243603,01/09/2023
eur 5Y5Y,5Y5Y,2.891128873,2.882739888,0.008388985,01/09/2023
eur 5Y6Y,5Y6Y,2.93319748,2.925539591,0.007657888,01/09/2023
eur 5Y7Y,5Y7Y,2.978365488,2.970488673,0.007876815,01/09/2023
eur 5Y8Y,5Y8Y,3.005084539,2.998646413,0.006438125,01/09/2023
eur 5Y9Y,5Y9Y,3.025905549,3.020098903,0.005806646,01/09/2023
eur 5Y10Y,5Y10Y,3.042530555,3.037227412,0.005303143,01/09/2023
eur 5Y11Y,5Y11Y,3.018496337,3.016698231,0.001798106,01/09/2023
eur 5Y12Y,5Y12Y,2.99830786,2.996641105,0.001666755,01/09/2023
eur 5Y13Y,5Y13Y,2.981371955,2.979814717,0.001557238,01/09/2023
eur 5Y14Y,5Y14Y,2.966840846,2.965377206,0.001463641,01/09/2023
eur 5Y15Y,5Y15Y,2.954214176,2.952831781,0.001382396,01/09/2023
eur 5Y16Y,5Y16Y,2.918698473,2.919398939,-0.000700466,01/09/2023
eur 5Y17Y,5Y17Y,2.887339113,2.888023263,-0.00068415,01/09/2023
eur 5Y18Y,5Y18Y,2.859241108,2.859909276,-0.000668168,01/09/2023
eur 5Y19Y,5Y19Y,2.834239258,2.834892137,-0.000652879,01/09/2023
eur 5Y20Y,5Y20Y,2.811632289,2.812270582,-0.000638293,01/09/2023
eur 5Y21Y,5Y21Y,2.783972415,2.78518978,-0.001217365,01/09/2023
eur 5Y22Y,5Y22Y,2.75875498,2.759945117,-0.001190136,01/09/2023
eur 5Y23Y,5Y23Y,2.735677344,2.736841656,-0.001164312,01/09/2023
eur 5Y24Y,5Y24Y,2.714371322,2.715511016,-0.001139694,01/09/2023
eur 5Y25Y,5Y25Y,2.694893456,2.696010036,-0.00111658,01/09/2023
eur 6Y1Y,6Y1Y,2.818637123,2.809547302,0.009089821,01/09/2023
eur 6Y2Y,6Y2Y,2.84927686,2.842036994,0.007239867,01/09/2023
eur 6Y3Y,6Y3Y,2.884307695,2.87724518,0.007062515,01/09/2023
eur 6Y4Y,6Y4Y,2.940727499,2.93227061,0.008456889,01/09/2023
eur 6Y5Y,6Y5Y,2.982675126,2.975028261,0.007646865,01/09/2023
eur 6Y6Y,6Y6Y,3.028128157,3.020352426,0.007775731,01/09/2023
eur 6Y7Y,6Y7Y,3.052877907,3.046762179,0.006115728,01/09/2023
eur 6Y8Y,6Y8Y,3.071340027,3.0659083,0.005431727,01/09/2023
eur 6Y9Y,6Y9Y,3.085415925,3.080774212,0.004641714,01/09/2023
eur 6Y10Y,6Y10Y,3.054709711,3.053699955,0.001009756,01/09/2023
eur 6Y11Y,6Y11Y,3.029725364,3.02879983,0.000925534,01/09/2023
eur 6Y12Y,6Y12Y,3.008824804,3.007968976,0.000855828,01/09/2023
eur 6Y13Y,6Y13Y,2.991127704,2.990330349,0.000797355,01/09/2023
eur 6Y14Y,6Y14Y,2.975798009,2.975207627,0.000590382,01/09/2023
eur 6Y15Y,6Y15Y,2.935931644,2.937412727,-0.001481083,01/09/2023
eur 6Y16Y,6Y16Y,2.901296627,2.902721739,-0.001425113,01/09/2023
eur 6Y17Y,6Y17Y,2.870635358,2.872009302,-0.001373944,01/09/2023
eur 6Y18Y,6Y18Y,2.843240462,2.844567395,-0.001326933,01/09/2023
eur 6Y19Y,6Y19Y,2.818578262,2.819906642,-0.00132838,01/09/2023
eur 6Y20Y,6Y20Y,2.788798595,2.790676637,-0.001878043,01/09/2023
eur 6Y21Y,6Y21Y,2.761640648,2.7634654,-0.001824751,01/09/2023
eur 6Y22Y,6Y22Y,2.737090704,2.738866268,-0.001775564,01/09/2023
eur 6Y23Y,6Y23Y,2.714569743,2.716299321,-0.001729578,01/09/2023
eur 6Y24Y,6Y24Y,2.693883336,2.695579438,-0.001696101,01/09/2023
eur 7Y1Y,7Y1Y,2.880603622,2.87530424,0.005299382,01/09/2023
eur 7Y2Y,7Y2Y,2.918238198,2.912365702,0.005872496,01/09/2023
eur 7Y3Y,7Y3Y,2.983103813,2.974917818,0.008185996,01/09/2023
