point,t1,t2,aud,cad,nok,eur,gbp,jpy,nzd,sek,usd
8y10y,8,18,4.607506591572352,3.749912949309376,3.268026934449696,2.663567172253197,3.8826591041970686,1.8329895536730194,4.705331344640775,2.5637281272740413,3.7329971833581457
8y11y,8,19,4.586403983964749,3.733742038833051,3.2315227700675484,2.629492300651278,3.8801979006488527,1.86193046924289,4.715004026853753,2.5307980103929197,3.720441392743517
8y12y,8,20,4.562008011550955,3.7120614411490123,3.194944902853488,2.594316722984034,3.8760862112071996,1.8851635481961386,4.723755315309858,2.495700741098595,3.7039724384262245
8y13y,8,21,4.535068014794403,3.6854570688671733,3.158486880157718,2.5593097904590465,3.870950661750295,1.9020962301170217,4.73216926254841,2.459258404481373,3.683791075992154
8y14y,8,22,4.506358767218306,3.655287095556871,3.12228850913056,2.524922149973352,3.864886084365773,1.9136393954905306,4.739711612335369,2.422486301395074,3.660886549703666
8y15y,8,23,4.47662533224025,3.622971547399844,3.0864810316618736,2.4914307859581664,3.8578697432214204,1.9209338804189482,4.745654476569807,2.3863926774237045,3.636325897780475
8y16y,8,24,4.446575455598887,3.589808445320984,3.0511997344427697,2.459128649016119,3.8498842090978056,1.9249980333246874,4.749337445872684,2.3519315783012193,3.611066862332972
8y17y,8,25,4.416890647791133,3.5570098996963706,3.0165827873625894,2.4283200114550105,3.840915793785454,1.9267637538215852,4.750147725264817,2.3200188540589104,3.585990091985105
8y18y,8,26,4.388100900155776,3.5254957590791025,2.982716623111163,2.399198771507646,3.831003796621439,1.9270439378696345,4.747753495826039,2.2912650005601116,3.561754270088403
8y19y,8,27,4.36020882343481,3.495248518862698,2.949480780100531,2.3715058023995916,3.820384158487325,1.926386512471151,4.742802729067081,2.2651848768335454,3.538333276341961
8y20y,8,28,4.333115274595611,3.4660577943248096,2.9167188068158483,2.34490476325914,3.809328914351741,1.925266106817048,4.736131860468608,2.241086865781675,3.515555785902684
8y21y,8,29,4.306748534217249,3.4377484877134856,2.884289408782903,2.3190942787909905,3.7980978249418116,1.9241462916012426,4.728525810910759,2.2183418047576264,3.493271430066979
8y22y,8,30,4.281058077813288,3.410172766207198,2.852062993576346,2.293799979859931,3.7869411785122633,1.9234820944489985,4.720729715754846,2.1963687831935665,3.4713460310613744
9y1y,9,10,4.591411456271887,3.6690131774728156,3.5110713553005937,2.7379740049352415,3.7860471859814733,1.566161571739454,4.527628792795269,2.6690852287024978,3.7116381124329525
9y2y,9,11,4.61184959749161,3.7019624383428567,3.4837491526757094,2.753600401503268,3.8174399390397706,1.6135602018894954,4.5647561784067765,2.6747125599830825,3.7220651007419105
9y3y,9,12,4.630895583212729,3.73178961786509,3.452425726998497,2.763592272144911,3.844752252909141,1.655348856788607,4.602313383012107,2.6748198650469233,3.7343395878027548
9y4y,9,13,4.645030856204255,3.7566698844480664,3.419158499807231,2.767230064944666,3.8682940445151797,1.6947538076880078,4.6371362430693885,2.6697352667301386,3.745348335311881
9y5y,9,14,4.652757534238838,3.774981895456605,3.384554457137811,2.7630741361044078,3.887013635372296,1.7329645281062602,4.667466874985911,2.6589367676722886,3.7534386531800834
9y6y,9,15,4.652914436437192,3.7851385668455437,3.348978944340079,2.7495645120606147,3.8996327660484615,1.770830475741676,4.691782096110254,2.641760535371654,3.7572013325926403
9y7y,9,16,4.64500928744858,3.7861990813279283,3.3127099754962246,2.7261131267701364,3.905504345435086,1.8085531619371427,4.709373452486725,2.6179877550694934,3.755713533625292
9y8y,9,17,4.630554902251366,3.7794137686844356,3.275936573428665,2.6955797692812333,3.9063485660158714,1.8444062414984475,4.722127004842039,2.589053951984092,3.7495112390349035
9y9y,9,18,4.611007657527012,3.7659540852158093,3.2388386524520785,2.6606926321415902,3.90378733137329,1.8767176434156148,4.731846034968861,2.5563271355512036,3.7390898697951163
9y10y,9,19,4.587444682563184,3.7465619701012103,3.201602899831477,2.6234977273906424,3.898967184752629,1.9041798415682125,4.739834516370327,2.520844106154252,3.7246692314753265
9y11y,9,20,4.560736285511915,3.721744960694244,3.1644197601648743,2.585669331140977,3.892775406806845,1.9256841665785451,4.74712405927548,2.483461076400323,3.7063187505172075
9y12y,9,21,4.531657266195569,3.692116597426815,3.1274673308018404,2.548465770225829,3.8858211285952295,1.9406511871276337,4.754291773453445,2.4450018504565225,3.6842600818727167
9y13y,9,22,4.501001980236607,3.6591135855111325,3.090870588876892,2.5122670820284068,3.8781461631930565,1.950116522375211,4.760712572385165,2.406497782057803,3.6595575915712235
9y14y,9,23,4.469527356115954,3.6242164632033003,3.0547495716071325,2.4772874111510603,3.8696815063364434,1.9553265328781821,4.765579858347079,2.368968079183999,3.633337532948693
9y15y,9,24,4.4379473527734525,3.588759493265618,3.0192316185770713,2.4437746900666824,3.86037615239692,1.9573687858136881,4.768180000151663,2.333371213335995,3.606593786126809
9y16y,9,25,4.406946500904304,3.553976598042927,2.9844491195459852,2.4120001350923452,3.850191464671351,1.9572216918110792,4.7678632623633685,2.300623966638868,3.5802292848950854
9y17y,9,26,4.3770481885190335,3.5207871139571982,2.9504810437395697,2.382125873757645,3.8391507811514596,1.9557267138625738,4.764286105481219,2.271319585723672,3.554906697421519
9y18y,9,27,4.34822059151561,3.489121062902211,2.917189630526769,2.3538429006852555,3.8274885528693376,1.9534392772756777,4.758141817810361,2.244898644836543,3.530564958059547
9y19y,9,28,4.320332025996413,3.4587164821234064,2.8844028770467744,2.326771433259218,3.815477538285459,1.9508360731763832,4.75031253040443,2.2206000138344164,3.5069975111909626
9y20y,9,29,4.29328611102909,3.429358775791587,2.851967805600636,2.300577091067657,3.803377463208347,1.9483817688818212,4.741617144871897,2.197742042356528,3.4840268512990575
9y21y,9,30,4.267013367329139,3.40086943478128,2.819745923154826,2.2749600725552774,3.791438136555176,1.946531872947061,4.73282641023422,2.1757036274989936,3.461497603710707
10y1y,10,11,4.632287738711327,3.734911699212889,3.456426950050822,2.7692267980713003,3.848832692098061,1.6609588320395434,4.6018835640182765,2.680339891263667,3.7324920890508704
10y2y,10,12,4.6506376466831565,3.763177838061228,3.423102912847441,2.7764014057497484,3.8741047863729685,1.6999424993131858,4.63965567812052,2.67768718321914,3.7456903254876517
10y3y,10,13,4.662903989515047,3.785888786773147,3.388520881309444,2.776982084947806,3.895709664026412,1.7376178863375231,4.673638726494093,2.6699519460726875,3.7565850762715227
10y4y,10,14,4.668094053730574,3.801474074952548,3.352925232597114,2.7693491688966936,3.912255247720005,1.774665267197964,4.702426395533572,2.65639965241474,3.7638887883668657
10y5y,10,15,4.665215032470253,3.808363644720088,3.316560462147975,2.751882613485688,3.9223498820618583,1.8117642565421164,4.724612756773252,2.6362955967054855,3.7663139766245752
10y6y,10,16,4.6539422593113615,3.8057300653037784,3.279649745528832,2.724136313742618,3.925413872010685,1.8489517603034231,4.739664229101965,2.609471509463992,3.763059437157347
10y7y,10,17,4.6361468231055785,3.795185281714666,3.242345890304104,2.6895234499020892,3.923534477449357,1.8841554800354483,4.749912463705862,2.5776209124528897,3.754921685692323
10y8y,10,18,4.613457182683903,3.7780716986836826,3.204809564596014,2.6510324605423827,3.9185048495472654,1.9155371523751346,4.757373190240558,2.5422323739072925,3.7425213394653842
10y9y,10,19,4.5870039299288825,3.755178502615475,3.167217515890466,2.6107781409967954,3.911513851282758,1.9417374271047407,4.7634129301008885,2.504372870315559,3.7261171335911447
10y10y,10,20,4.557668768435919,3.727018139016386,3.129754600651302,2.57043886376155,3.903448228889382,1.9616364260624544,4.7690735859235005,2.464898661170108,3.7057868143256325
10y11y,10,21,4.526225067097723,3.694216908331724,3.09259423766559,2.5312377488886098,3.894891487014661,1.9746956976174683,4.774897498967822,2.4246306342523427,3.6817711700036018
